country,regime,seed,mean_gini,mean_unemployment,mean_protest_share,mean_redistribution,std_redistribution
Russia,captured,11010,0.7724545831636584,0.025837500000000003,0.00509375,50.99002995329529,21.350427074456903
Russia,captured,11011,0.7843312046438836,0.022500000000000006,0.0033812499999999997,12.32274285603905,9.901140594454382
Russia,captured,11012,0.6709586972637627,0.02260625,0.002875,16.303095848357884,11.133023354265129
Russia,captured,11013,0.8121087039250809,0.0190125,0.0033374999999999998,27.61232015168115,19.48778306762158
Russia,captured,11014,0.7722978358945539,0.031100000000000003,0.00443125,13.997794191151772,16.157737027940506
Russia,captured,11015,0.7557251622046095,0.025493750000000003,0.0037875000000000005,25.908267398207656,6.895783190333058
Russia,captured,11016,0.8348223508985203,0.0153125,0.0021437500000000003,99.31351733479322,44.928643021479935
Russia,captured,11017,0.8218201011494263,0.042699999999999995,0.006406250000000001,34.4867547537531,8.258370365357685
Russia,captured,11018,0.8903996722588715,0.017400000000000002,0.0023625,30.97363823212385,21.240411217148093
Russia,captured,11019,0.7697334540972239,0.015793750000000002,0.00248125,42.48958309835191,12.222334337225794
Russia,captured,11020,0.8039088309529288,0.024725,0.0030562500000000004,18.558388259803223,13.406989880072619
Russia,captured,11021,0.6980947828237916,0.021262499999999997,0.0032500000000000003,11.861932062080164,9.06636428045627
Russia,captured,11022,0.7141853352223724,0.03995,0.004175,17.306561567485122,8.934493550598111
Russia,captured,11023,0.8313441839475304,0.015225000000000002,0.00194375,61.97069010331852,29.78044590315692
Russia,captured,11024,0.72283208498543,0.0290125,0.0039375,64.1400844277224,6.608930995554296
Russia,dictatorship,21000,0.7846477006213596,0.032593750000000005,4.374999999999999e-05,8.621916369593697,5.100059921270433
Russia,dictatorship,21001,0.853285592136484,0.01578125,3.75e-05,95.61060603590767,29.102308689020717
Russia,dictatorship,21002,0.7169291548834049,0.02456875,3.75e-05,10.186934402871774,5.483293742026034
Russia,dictatorship,21003,0.7491369823942603,0.028725,0.000125,27.62805101699121,9.630817820755656
Russia,dictatorship,21004,0.8422881944686668,0.02725625,8.750000000000001e-05,52.02434616133768,19.038887259760106
Russia,dictatorship,21005,0.8293154920063422,0.022756250000000002,7.5e-05,15.168519536978666,14.267252746427872
Russia,dictatorship,21006,0.7919097118301781,0.03425625,7.5e-05,8.166970735103687,4.22896144815244
Russia,dictatorship,21007,0.8309442794690074,0.02931875,8.125e-05,23.662487088653144,14.444137020201874
Russia,dictatorship,21008,0.7769509627993202,0.04208125,0.00026250000000000004,41.99089700061304,14.388806654816346
Russia,dictatorship,21009,0.7709378689625704,0.019443750000000003,4.3750000000000006e-05,16.369500926440754,8.00946693448414
Russia,dictatorship,21010,0.8463706983252288,0.022843750000000003,8.125e-05,31.125214041673406,11.483861481488551
