country,regime,seed,mean_gini,mean_unemployment,mean_protest_share,mean_redistribution,std_redistribution
United States,representative,1000,0.8072349306916331,0.04165,0.01018125,294.1993256986243,101.26775446950606
United States,representative,1001,0.7470634989790512,0.040287500000000004,0.0054,292.61734681070385,90.88068275486333
United States,representative,1002,0.7473469751745548,0.023625000000000004,0.00734375,274.65984234387383,91.0955849609379
United States,representative,1003,0.7587461677457754,0.034275,0.00799375,306.2426417484379,97.43594263083446
United States,representative,1004,0.7949261209550147,0.021481250000000004,0.0055000000000000005,319.81713428116603,95.53375942719275
United States,representative,1005,0.8567867519702438,0.040043749999999996,0.011418750000000002,308.5754536759531,91.49263500815677
United States,representative,1006,0.8140824900468937,0.014112500000000002,0.0037187500000000003,330.3895809646992,100.18941081200784
United States,representative,1007,0.80495265813006,0.027193750000000003,0.007025000000000001,320.3396793601258,102.60734284238725
United States,representative,1008,0.8073255148897658,0.021475,0.0058375,310.68518410553514,112.34377760622867
United States,representative,1009,0.8063881575738315,0.017462500000000002,0.004025000000000001,281.43155991942683,99.68981455326963
United States,representative,1010,0.832196496155542,0.03053125,0.007150000000000001,274.48854325839943,82.87173274408433
United States,representative,1011,0.7802683927332429,0.011143750000000001,0.0027500000000000003,323.75091291478714,105.15695891804693
United States,representative,1012,0.8016956500690031,0.011731250000000002,0.0026625,261.66618695993765,90.36441951691793
United States,representative,1013,0.6984060825357555,0.02948125,0.00816875,292.8044819659275,86.48494491181516
United States,representative,1014,0.7099100132819806,0.018068749999999998,0.004337499999999999,304.6303055900282,96.27236969074258
United States,representative,1015,0.6139998310084064,0.020856250000000003,0.0056125,289.575099532216,79.96017282932628
United States,representative,1016,0.7816176614990792,0.027631249999999996,0.006768750000000001,324.8875380346194,123.57275143282139
United States,representative,1017,0.7334688502188574,0.04006250000000001,0.009693750000000001,294.9755613779073,85.5623936380971
United States,representative,1018,0.7484494050625724,0.01955,0.00463125,304.3438283248628,92.66980891996121
United States,representative,1019,0.8097158456431558,0.018806250000000004,0.0046187500000000005,347.39755791410926,115.70223663749013
United States,representative,1020,0.6646817771997613,0.0307375,0.0067,280.0276499326343,82.21875091176831
United States,representative,1021,0.8050446479949361,0.026218750000000002,0.006575,301.715006392063,86.4776454019121
United States,representative,1022,0.7056742592840024,0.017112500000000003,0.00451875,312.4441363291522,89.72759220023988
United States,representative,1023,0.7364977842063157,0.04001875,0.00883125,286.06214816573396,91.66996762165218
United States,representative,1024,0.7507551806645989,0.01430625,0.0032187500000000003,310.1210857333463,107.52273217509662
United States,captured,11000,0.7536128934276864,0.025250000000000005,0.0030375000000000003,312.143263102257,85.27511537016315
United States,captured,11001,0.7852943091642872,0.10550000000000001,0.010081250000000002,283.6200920854788,88.79488766068299
United States,captured,11002,0.752824377008454,0.028300000000000002,0.00245625,273.93494752233687,96.71718182263756
United States,captured,11003,0.718466523633561,0.07925625,0.0075875000000000005,293.44232551686946,93.5116300017301
United States,captured,11004,0.8595053460600881,0.029487500000000003,0.00395,334.30711062649976,98.29429668962113
United States,captured,11005,0.8078113633407159,0.02005625,0.0018125000000000003,286.3125228857439,95.06574588888277
United States,captured,11006,0.8084184499023275,0.014343749999999999,0.00173125,256.7457560336583,72.14899024347986
United States,captured,11007,0.7958915636224924,0.02740625,0.0033125,297.61251018643094,100.69550070984432
United States,captured,11008,0.7827675005453375,0.021925000000000004,0.0027624999999999998,294.88898572369857,85.02203639451689
United States,captured,11009,0.7671716664757489,0.016837500000000002,0.0023499999999999997,306.68755368067326,85.53077744717132
United States,captured,11010,0.801420679128478,0.02475625,0.0036187500000000004,327.9117958915961,113.6309222344211
United States,captured,11011,0.8067459292755516,0.02565625,0.0036875000000000002,297.7468125451771,88.14344784585843
United States,captured,11012,0.7036279620786098,0.0202,0.0017562500000000002,272.3360790008038,85.98353018540345
United States,captured,11013,0.8183864439606762,0.016018750000000002,0.0023750000000000004,298.37967759329507,92.75235109283858
United States,captured,11014,0.86958249943522,0.029937500000000002,0.0034,305.63063898899424,108.77497170076207
United States,captured,11015,0.6960308686957049,0.026012500000000004,0.00311875,311.43076695839534,82.76246045915443
United States,captured,11016,0.8233211324635092,0.018056250000000003,0.00171875,295.95546991750086,79.89192653471531
United States,captured,11017,0.7505727233252739,0.044649999999999995,0.00431875,293.2380373298907,88.88333521070395
United States,captured,11018,0.7441884509667354,0.0158625,0.0013812499999999999,315.97966039140107,99.42892726317054
United States,captured,11019,0.7642091200039778,0.01283125,0.00120625,300.19126664160297,98.93969117166938
United States,captured,11020,0.8278727171433647,0.022675000000000004,0.0026374999999999997,312.11365096885396,102.53839223449127
United States,captured,11021,0.7943961844938089,0.022537500000000002,0.002225,307.2901455206573,120.92179476882235
United States,captured,11022,0.7905206896557024,0.0391375,0.00400625,302.3468262877817,97.6548099977544
United States,captured,11023,0.7492312246713096,0.01254375,0.0009312500000000001,302.3182981815356,95.89044379174369
United States,captured,11024,0.7849454431510594,0.02840625,0.003025,307.9742157535873,88.08090725882423
United States,dictatorship,21000,0.7253257355577907,0.02903125,3.125e-05,289.9880627181168,86.98936712605266
United States,dictatorship,21001,0.8690049194674778,0.01518125,3.125e-05,360.90100648966734,115.47847196178527
