country,regime,seed,mean_gini,mean_unemployment,mean_protest_share,mean_redistribution,std_redistribution
United Kingdom,representative,1000,0.8859506400599508,0.04114375000000001,0.01678125,96.43693215611862,20.51163195827369
United Kingdom,representative,1001,0.7477402082780664,0.06540625,0.022825,53.32453070803042,23.444215151354605
United Kingdom,representative,1002,0.8403425424604626,0.0186125,0.011575,61.57339567431989,12.966388251567116
United Kingdom,representative,1003,0.7478668649033537,0.02078125,0.00703125,46.53476743380085,11.880868050970843
United Kingdom,representative,1004,0.7239311040029208,0.020406250000000004,0.006375,37.34424867243809,14.013297861928306
United Kingdom,representative,1005,0.8442914606345863,0.050612500000000005,0.0166875,60.589343314297984,22.825030355227835
United Kingdom,representative,1006,0.8309358782142732,0.01493125,0.00473125,80.4099702514276,30.19501438932595
United Kingdom,representative,1007,0.8006968843124355,0.03093125,0.009893750000000002,61.91668828087768,18.72227469224997
United Kingdom,representative,1008,0.7088696675729266,0.02971875,0.0168625,82.8729307296334,10.700087706198888
United Kingdom,representative,1009,0.8020810007769101,0.01955625,0.006981250000000001,88.4115400625815,25.219796626570055
United Kingdom,representative,1010,0.6701944294025257,0.04789375,0.013575000000000002,54.975162001512466,16.41083261350161
United Kingdom,representative,1011,0.8433374040198648,0.010325000000000003,0.00566875,89.35554370218551,13.513687610856664
United Kingdom,representative,1012,0.7119910866085505,0.022075000000000004,0.007268750000000001,57.21204468144493,17.30372655396704
United Kingdom,representative,1013,0.7499005605195709,0.027362500000000005,0.010837500000000002,62.95665003045383,18.844888907911034
United Kingdom,representative,1014,0.7502618878976395,0.0240625,0.007993749999999999,72.41208242968064,15.878589339533429
United Kingdom,representative,1015,0.7460278090442671,0.02675,0.010862500000000002,93.46894144173162,24.293816761227916
United Kingdom,representative,1016,0.8149140823540012,0.030075000000000005,0.011418750000000002,89.07079035175167,28.671321294019027
United Kingdom,representative,1017,0.8576672404354483,0.0376875,0.012575000000000001,58.87272012487913,21.703195690688087
United Kingdom,representative,1018,0.7815968076809477,0.017925,0.0059812500000000005,35.302702884750715,12.377403346630798
United Kingdom,representative,1019,0.6424430708256079,0.023343750000000007,0.00678125,49.33515066048394,18.4024521245645
United Kingdom,representative,1020,0.8119329350955903,0.027137500000000002,0.00990625,49.85568846746124,22.632301096542434
United Kingdom,representative,1021,0.7869549581943787,0.02204375,0.0064375000000000005,47.32339246992245,22.871226742519152
United Kingdom,representative,1022,0.8148307895537701,0.019100000000000002,0.006775,91.00375616298054,20.069861811459724
United Kingdom,representative,1023,0.7726525558457554,0.04593125,0.017475,67.85348036511546,20.65189901096475
United Kingdom,representative,1024,0.8040219858263026,0.022481249999999998,0.00773125,47.280809331900294,22.53631886022522
United Kingdom,captured,11000,0.7571372006665168,0.02894375,0.0043,62.338751199203074,18.418058962136946
United Kingdom,captured,11001,0.7127573224121023,0.04971875,0.012643750000000002,98.31481139881895,36.42755128711222
United Kingdom,captured,11002,0.7884350242909641,0.02371875,0.00324375,69.12920005329914,21.986614375872293
United Kingdom,captured,11003,0.877099507761807,0.0809625,0.016925000000000003,103.19475681106334,28.031128581638747
United Kingdom,captured,11004,0.7983009260120913,0.026843750000000003,0.00408125,68.31643279513912,30.657910159898233
