country,regime,seed,mean_gini,mean_unemployment,mean_protest_share,mean_redistribution,std_redistribution
Germany,representative,1000,0.6536194316294691,0.04439375,0.01741875,18.58965849605149,4.685009731026142
Germany,representative,1001,0.8167837140691029,0.04748125,0.0189,22.083323771580773,13.494655662302666
Germany,representative,1002,0.8359298281974248,0.03711875,0.013450000000000002,38.19971934025928,11.27975323934161
Germany,representative,1003,0.7800695923838563,0.04118125,0.016456250000000002,41.3902907151609,8.304152514523086
Germany,representative,1004,0.8088283469016291,0.019893749999999998,0.00683125,6.962596591198289,4.887788648105874
Germany,representative,1005,0.7843606017149386,0.044425000000000006,0.0149125,10.089589138093743,7.420359512116834
Germany,representative,1006,0.797623757227189,0.012712500000000002,0.00439375,36.07887186385438,12.042342719862605
Germany,representative,1007,0.8716432066771432,0.034631249999999995,0.010793750000000001,11.224007396318221,3.549843934577874
Germany,representative,1008,0.6260749764663818,0.02961875,0.00944375,22.549330563182526,6.700407875924302
Germany,representative,1009,0.8347808628616912,0.019687500000000004,0.00855,15.023201736075503,5.1980545016634485
Germany,representative,1010,0.7446862412885485,0.04354375,0.0153125,9.062064963462225,5.176814367812715
Germany,representative,1011,0.8787209041127946,0.007631250000000001,0.0025124999999999995,24.03274266396258,8.75771472849821
Germany,representative,1012,0.6678891500245555,0.03410625,0.012068750000000001,15.596511705224074,7.7200242874816265
Germany,representative,1013,0.7749800375529833,0.02874375,0.00956875,17.68030698362247,16.20474116920857
Germany,representative,1014,0.7890684037125493,0.0200375,0.008218749999999999,17.800212462380028,4.7431893223729436
Germany,representative,1015,0.7238142904037617,0.020500000000000004,0.00591875,21.13169205593251,6.450753644647513
Germany,representative,1016,0.8477165481356275,0.025993750000000003,0.009325000000000002,15.297275046279884,3.609338322975512
Germany,representative,1017,0.8491034139151161,0.03903125,0.014143750000000002,17.677093327986967,12.412234541078867
Germany,representative,1018,0.8021057971186687,0.0194,0.00665625,27.42202930096344,10.180941635617792
Germany,representative,1019,0.7225121264290906,0.02180625,0.0071375000000000015,54.0699545777165,4.496273460361211
Germany,representative,1020,0.8302888403972309,0.02839375,0.010587499999999998,20.62657707724237,6.306574526746947
Germany,representative,1021,0.8185153150118833,0.019293750000000002,0.006456250000000001,9.560176380813527,5.159491462937755
Germany,representative,1022,0.8395735420182772,0.018087500000000003,0.00665625,32.81657177296804,5.121530775229336
Germany,representative,1023,0.7341332009764485,0.055075000000000006,0.026143750000000004,10.439148501451982,4.733103691599243
Germany,representative,1024,0.6459505925629998,0.013231250000000002,0.004700000000000001,48.76099600167088,10.710660319618276
Germany,captured,11000,0.8194265103853927,0.0267875,0.004231250000000001,46.67875408625325,19.730298346638065
Germany,captured,11001,0.7656372770119555,0.06586875,0.01794375,33.80152428531801,7.073743486827668
Germany,captured,11002,0.8442869486227014,0.027181250000000004,0.004487500000000001,34.27374307306485,15.979790087546101
Germany,captured,11003,0.7937571526215931,0.06511249999999999,0.009593750000000002,35.26615321658551,4.294734621193385
Germany,captured,11004,0.8562958053204461,0.0259125,0.0032875,3.72318609159775,2.8105004480998916
Germany,captured,11005,0.762737077624653,0.017650000000000002,0.002,14.749270202039051,7.258290184553043
Germany,captured,11006,0.7445491544009204,0.0179,0.0020499999999999997,7.634233375117514,5.557375913246579
Germany,captured,11007,0.824475792380315,0.029562500000000002,0.0051875,20.412844235252788,3.83000456409921
Germany,captured,11008,0.8310485435498371,0.025125,0.0038,31.937891664967115,12.625557469062713
Germany,captured,11009,0.7255920886380323,0.015437500000000002,0.00238125,29.80869343450179,7.815736653756031
Germany,captured,11010,0.6432759433006059,0.023987500000000002,0.004350000000000001,9.399923400839967,4.010576003472003
Germany,captured,11011,0.7435786970410655,0.023687500000000004,0.00333125,7.1764064049655625,5.240659087663506
Germany,captured,11012,0.8095145254969965,0.016806250000000002,0.0034062499999999996,20.82899658705818,3.127862444905234
Germany,captured,11013,0.6620017655952516,0.010275000000000001,0.0014375000000000002,32.53239364968512,8.497825536875823
Germany,captured,11014,0.7536793716538479,0.021393750000000003,0.00273125,30.497577307512756,5.659451581176329
Germany,captured,11015,0.8850702082726527,0.0264875,0.00448125,31.919118575000642,9.033253831063442
Germany,captured,11016,0.8048686478702343,0.018825,0.0022875,11.424659544694288,4.782473367605124
Germany,captured,11017,0.730266115174669,0.03541875,0.00520625,53.21542481377012,9.028229338162372
Germany,captured,11018,0.8762149520783654,0.01253125,0.00155,38.35473824105229,19.987460962727233
Germany,captured,11019,0.646273972798576,0.018325,0.0024812500000000004,14.373467538067198,5.3839254431269685
Germany,captured,11020,0.7251306061303471,0.023831250000000005,0.0032312499999999997,33.22991078280692,11.312533362203157
Germany,captured,11021,0.6877520664224521,0.024762500000000003,0.00546875,15.064130646920644,12.109662257606299
Germany,captured,11022,0.7892132332984647,0.04455624999999999,0.00555625,32.223734984621125,6.873903251496609
