country,year,label,value
Korea,1993,gini_coefficient,31.9
Korea,1994,gini_coefficient,32.0
Korea,1995,gini_coefficient,32.2
Korea,1996,gini_coefficient,32.6
Korea,1997,gini_coefficient,33.0
Korea,1998,gini_coefficient,33.6
Korea,1999,gini_coefficient,33.7
Korea,2000,gini_coefficient,33.3
Korea,2001,gini_coefficient,33.2
Korea,2002,gini_coefficient,32.9
Korea,2003,gini_coefficient,32.4
Korea,2004,gini_coefficient,32.0
Korea,2005,gini_coefficient,31.7
Korea,2006,gini_coefficient,31.2
Korea,2007,gini_coefficient,31.5
Korea,2008,gini_coefficient,31.6
Korea,2009,gini_coefficient,31.8
Korea,2010,gini_coefficient,31.7
Korea,2011,gini_coefficient,32.6
Korea,2012,gini_coefficient,31.7
Korea,2013,gini_coefficient,31.9
Korea,2014,gini_coefficient,31.3
Korea,2015,gini_coefficient,32.2
Korea,2016,gini_coefficient,34.1
Korea,2017,gini_coefficient,34.6
Korea,2018,gini_coefficient,34.2
Korea,2019,gini_coefficient,33.7
Korea,2020,gini_coefficient,33.2
Korea,2021,gini_coefficient,32.7
Korea,2022,gini_coefficient,31.5
Korea,2023,gini_coefficient,31.4
Korea,1976,political_violence_score,3.0
Korea,1983,political_violence_score,4.0
Korea,1984,political_violence_score,3.0
Korea,1993,political_violence_score,2.0
Korea,1994,political_violence_score,3.0
Korea,1997,political_violence_score,2.0
Korea,2002,political_violence_score,3.0
Korea,2003,political_violence_score,2.0
Korea,2009,political_violence_score,3.0
Korea,2010,political_violence_score,1.0
Korea,2012,political_violence_score,2.0
Korea,2015,political_violence_score,1.0
Korea,2016,political_violence_score,2.0
Korea,2019,political_violence_score,1.0
Korea,1990,redist_gdp_pct,2.548
Korea,1991,redist_gdp_pct,2.455
Korea,1992,redist_gdp_pct,2.667
Korea,1993,redist_gdp_pct,2.738
Korea,1994,redist_gdp_pct,2.733
Korea,1995,redist_gdp_pct,2.906
Korea,1996,redist_gdp_pct,3.049
Korea,1997,redist_gdp_pct,3.281
Korea,1998,redist_gdp_pct,4.55
Korea,1999,redist_gdp_pct,5.423
Korea,2000,redist_gdp_pct,4.245
Korea,2001,redist_gdp_pct,4.489
Korea,2002,redist_gdp_pct,4.361
Korea,2003,redist_gdp_pct,4.626
Korea,2004,redist_gdp_pct,5.185
Korea,2005,redist_gdp_pct,5.507
Korea,2006,redist_gdp_pct,6.272
Korea,2007,redist_gdp_pct,6.342
Korea,2008,redist_gdp_pct,6.806
Korea,2009,redist_gdp_pct,7.589
Korea,2010,redist_gdp_pct,7.373
Korea,2011,redist_gdp_pct,7.337
Korea,2012,redist_gdp_pct,7.825
Korea,2013,redist_gdp_pct,8.297
Korea,2014,redist_gdp_pct,8.633
Korea,2015,redist_gdp_pct,9.052
Korea,2016,redist_gdp_pct,9.247
Korea,2017,redist_gdp_pct,9.473
Korea,2018,redist_gdp_pct,10.172
Korea,2019,redist_gdp_pct,11.423
Korea,2020,redist_gdp_pct,14.876
Korea,2021,redist_gdp_pct,15.222
Korea,2022,redist_gdp_pct,16.235
Korea,2023,redist_gdp_pct,15.359
Korea,2024,redist_gdp_pct,15.326
Korea,1991,unemployment_rate_pct,2.407
Korea,1992,unemployment_rate_pct,2.513
Korea,1993,unemployment_rate_pct,2.878
Korea,1994,unemployment_rate_pct,2.476
Korea,1995,unemployment_rate_pct,2.063
Korea,1996,unemployment_rate_pct,2.048
Korea,1997,unemployment_rate_pct,2.608
Korea,1998,unemployment_rate_pct,6.963
Korea,1999,unemployment_rate_pct,6.342
Korea,2000,unemployment_rate_pct,4.063
Korea,2001,unemployment_rate_pct,3.699
Korea,2002,unemployment_rate_pct,3.046
Korea,2003,unemployment_rate_pct,3.348
Korea,2004,unemployment_rate_pct,3.42
Korea,2005,unemployment_rate_pct,3.482
Korea,2006,unemployment_rate_pct,3.254
Korea,2007,unemployment_rate_pct,3.013
Korea,2008,unemployment_rate_pct,2.959
Korea,2009,unemployment_rate_pct,3.363
Korea,2010,unemployment_rate_pct,3.324
Korea,2011,unemployment_rate_pct,2.992
Korea,2012,unemployment_rate_pct,2.812
Korea,2013,unemployment_rate_pct,3.067
Korea,2014,unemployment_rate_pct,3.082
Korea,2015,unemployment_rate_pct,3.546
Korea,2016,unemployment_rate_pct,3.65
Korea,2017,unemployment_rate_pct,3.653
Korea,2018,unemployment_rate_pct,3.824
Korea,2019,unemployment_rate_pct,3.746
Korea,2020,unemployment_rate_pct,3.931
Korea,2021,unemployment_rate_pct,3.639
Korea,2022,unemployment_rate_pct,2.857
Korea,2023,unemployment_rate_pct,2.675
Korea,2024,unemployment_rate_pct,2.784
Korea,2025,unemployment_rate_pct,2.683
Poland,1980,civil_unrest_events,440.0
Poland,1981,civil_unrest_events,1578.0
Poland,1982,civil_unrest_events,860.0
Poland,1983,civil_unrest_events,472.0
Poland,1984,civil_unrest_events,562.0
Poland,1985,civil_unrest_events,284.0
Poland,1986,civil_unrest_events,303.0
Poland,1987,civil_unrest_events,242.0
Poland,1988,civil_unrest_events,403.0
Poland,1989,civil_unrest_events,662.0
Poland,1990,civil_unrest_events,4.0
Poland,1991,civil_unrest_events,2.0
Poland,1992,civil_unrest_events,3.0
Poland,1993,civil_unrest_events,1.0
Poland,1994,civil_unrest_events,2.0
Poland,1995,civil_unrest_events,5.0
Poland,1996,civil_unrest_events,21.0
Poland,1997,civil_unrest_events,13.0
Poland,1998,civil_unrest_events,16.0
Poland,1999,civil_unrest_events,2.0
Poland,2001,civil_unrest_events,1.0
Poland,2002,civil_unrest_events,4.0
Poland,2003,civil_unrest_events,3.0
Poland,2004,civil_unrest_events,1.0
Poland,2007,civil_unrest_events,2.0
Poland,2008,civil_unrest_events,1.0
Poland,2010,civil_unrest_events,2.0
Poland,2011,civil_unrest_events,1.0
Poland,2012,civil_unrest_events,3.0
Poland,2014,civil_unrest_events,1.0
Poland,2015,civil_unrest_events,3.0
Poland,2016,civil_unrest_events,9.0
Poland,2017,civil_unrest_events,6.0
Poland,2018,civil_unrest_events,7.0
Poland,2019,civil_unrest_events,5.0
Poland,2020,civil_unrest_events,1.0
Poland,1994,fed_tax_revenue_pct_gdp,22.7826807304818
Poland,1995,fed_tax_revenue_pct_gdp,22.2838435133567
Poland,1996,fed_tax_revenue_pct_gdp,21.572394641671
Poland,1997,fed_tax_revenue_pct_gdp,20.8348034382337
Poland,1998,fed_tax_revenue_pct_gdp,20.0841792848044
Poland,1999,fed_tax_revenue_pct_gdp,17.9929799484054
Poland,2000,fed_tax_revenue_pct_gdp,16.8889497903998
Poland,2001,fed_tax_revenue_pct_gdp,15.9791418620791
Poland,2002,fed_tax_revenue_pct_gdp,16.7881339290098
Poland,2003,fed_tax_revenue_pct_gdp,16.6652745114418
Poland,2004,fed_tax_revenue_pct_gdp,15.6185755633767
Poland,2005,fed_tax_revenue_pct_gdp,16.4279824784832
Poland,2006,fed_tax_revenue_pct_gdp,17.0920694072435
Poland,2007,fed_tax_revenue_pct_gdp,18.0573047594226
Poland,2008,fed_tax_revenue_pct_gdp,18.1987400991461
Poland,2009,fed_tax_revenue_pct_gdp,16.0096652913108
Poland,2010,fed_tax_revenue_pct_gdp,16.5370235494052
Poland,2011,fed_tax_revenue_pct_gdp,16.6696825635336
Poland,2012,fed_tax_revenue_pct_gdp,16.0052569222101
Poland,2013,fed_tax_revenue_pct_gdp,15.6742591136229
Poland,2014,fed_tax_revenue_pct_gdp,15.6271982270924
Poland,2015,fed_tax_revenue_pct_gdp,15.6135953190934
Poland,2016,fed_tax_revenue_pct_gdp,16.2090291324573
Poland,2017,fed_tax_revenue_pct_gdp,16.7355756807269
Poland,2018,fed_tax_revenue_pct_gdp,17.1848218488937
Poland,2019,fed_tax_revenue_pct_gdp,17.1407592886385
Poland,2020,fed_tax_revenue_pct_gdp,17.291144093996
Poland,2021,fed_tax_revenue_pct_gdp,18.9590677200004
Poland,2022,fed_tax_revenue_pct_gdp,17.1225309189416
Poland,2023,fed_tax_revenue_pct_gdp,17.9988487014512
Poland,1990,gdp_billions,65.9777482105263
Poland,1991,gdp_billions,85.5009359349901
Poland,1992,gdp_billions,94.3370506932727
Poland,1993,gdp_billions,96.043157272862
Poland,1994,gdp_billions,110.803635287621
Poland,1995,gdp_billions,142.838527115448
Poland,1996,gdp_billions,160.813026223063
Poland,1997,gdp_billions,159.893964916817
Poland,1998,gdp_billions,175.282269666801
Poland,1999,gdp_billions,170.704452714673
Poland,2000,gdp_billions,172.953527033013
Poland,2001,gdp_billions,191.823200371284
Poland,2002,gdp_billions,199.69446325556697
Poland,2003,gdp_billions,218.56122599847
Poland,2004,gdp_billions,256.268656145134
Poland,2005,gdp_billions,306.999913150525
Poland,2006,gdp_billions,345.89763073617297
Poland,2007,gdp_billions,429.71513213750296
Poland,2008,gdp_billions,535.612030671888
Poland,2009,gdp_billions,440.89147224709603
Poland,2010,gdp_billions,478.11163068351397
Poland,2011,gdp_billions,527.848543023469
Poland,2012,gdp_billions,498.14864970265995
Poland,2013,gdp_billions,518.17983640536
Poland,2014,gdp_billions,542.134167178627
Poland,2015,gdp_billions,480.054118583367
Poland,2016,gdp_billions,473.25962397626205
Poland,2017,gdp_billions,528.356723263073
Poland,2018,gdp_billions,594.616632477019
Poland,2019,gdp_billions,602.68377014488
Poland,2020,gdp_billions,605.914237903742
Poland,2021,gdp_billions,689.17023066535
Poland,2022,gdp_billions,695.607470875276
Poland,2023,gdp_billions,812.4511933961429
Poland,2024,gdp_billions,917.767106146761
Poland,2025,gdp_billions,1035.49178419744
Poland,1983,gini_coefficient,29.1
Poland,1984,gini_coefficient,27.4
Poland,1985,gini_coefficient,26.0
Poland,1986,gini_coefficient,26.5
Poland,1987,gini_coefficient,25.7
Poland,1988,gini_coefficient,25.8
Poland,1989,gini_coefficient,25.9
Poland,1990,gini_coefficient,25.1
Poland,1991,gini_coefficient,25.5
Poland,1992,gini_coefficient,26.6
Poland,1993,gini_coefficient,28.0
Poland,1994,gini_coefficient,29.3
Poland,1995,gini_coefficient,30.8
Poland,1996,gini_coefficient,29.8
Poland,1998,gini_coefficient,29.2
Poland,1999,gini_coefficient,29.1
Poland,2000,gini_coefficient,29.8
Poland,2001,gini_coefficient,30.2
Poland,2002,gini_coefficient,30.6
Poland,2003,gini_coefficient,31.2
Poland,2004,gini_coefficient,31.5
Poland,2005,gini_coefficient,31.3
Poland,2006,gini_coefficient,31.0
Poland,2007,gini_coefficient,31.1
Poland,2008,gini_coefficient,31.0
Poland,2010,gini_coefficient,31.1
Poland,2011,gini_coefficient,31.3
Poland,2012,gini_coefficient,31.4
Poland,2014,gini_coefficient,30.9
Poland,2015,gini_coefficient,30.2
Poland,2016,gini_coefficient,28.9
Poland,2017,gini_coefficient,28.6
Poland,2018,gini_coefficient,28.7
Poland,2020,gini_coefficient,29.0
Poland,2021,gini_coefficient,29.4
Poland,2023,gini_coefficient,29.2
Poland,1976,political_violence_score,3.0
Poland,1978,political_violence_score,2.0
Poland,1979,political_violence_score,3.0
Poland,1988,political_violence_score,2.0
Poland,1992,political_violence_score,1.0
Poland,2000,political_violence_score,2.0
Poland,2003,political_violence_score,1.0
Poland,2004,political_violence_score,2.0
Poland,2005,political_violence_score,1.0
Poland,2006,political_violence_score,2.0
Poland,2008,political_violence_score,1.0
Poland,2016,political_violence_score,2.0
Poland,1991,unemployment_rate_pct,13.621
Poland,1992,unemployment_rate_pct,13.645
Poland,1993,unemployment_rate_pct,14.393
Poland,1994,unemployment_rate_pct,14.825
Poland,1995,unemployment_rate_pct,13.695
Poland,1996,unemployment_rate_pct,12.684
Poland,1997,unemployment_rate_pct,10.964
Poland,1998,unemployment_rate_pct,9.935
Poland,1999,unemployment_rate_pct,12.29
Poland,2000,unemployment_rate_pct,14.928
Poland,2001,unemployment_rate_pct,18.435
Poland,2002,unemployment_rate_pct,20.211
Poland,2003,unemployment_rate_pct,19.899
Poland,2004,unemployment_rate_pct,18.822
Poland,2005,unemployment_rate_pct,17.592
Poland,2006,unemployment_rate_pct,13.794
Poland,2007,unemployment_rate_pct,9.551
Poland,2008,unemployment_rate_pct,7.069
Poland,2009,unemployment_rate_pct,8.131
Poland,2010,unemployment_rate_pct,9.578
Poland,2011,unemployment_rate_pct,9.576
Poland,2012,unemployment_rate_pct,10.031
Poland,2013,unemployment_rate_pct,10.293
Poland,2014,unemployment_rate_pct,8.971
Poland,2015,unemployment_rate_pct,7.475
Poland,2016,unemployment_rate_pct,6.141
Poland,2017,unemployment_rate_pct,4.867
Poland,2018,unemployment_rate_pct,3.835
Poland,2019,unemployment_rate_pct,3.267
Poland,2020,unemployment_rate_pct,3.155
Poland,2021,unemployment_rate_pct,3.268
Poland,2022,unemployment_rate_pct,2.811
Poland,2023,unemployment_rate_pct,2.743
Poland,2024,unemployment_rate_pct,2.807
Poland,2025,unemployment_rate_pct,2.976
Russia,1986,civil_unrest_events,3.0
Russia,1987,civil_unrest_events,75.0
Russia,1988,civil_unrest_events,663.0
Russia,1989,civil_unrest_events,1546.0
Russia,1990,civil_unrest_events,45.0
Russia,1991,civil_unrest_events,15.0
Russia,1992,civil_unrest_events,11.0
Russia,1993,civil_unrest_events,7.0
Russia,1994,civil_unrest_events,5.0
Russia,1996,civil_unrest_events,6.0
Russia,1997,civil_unrest_events,1.0
Russia,1998,civil_unrest_events,7.0
Russia,1999,civil_unrest_events,2.0
Russia,2000,civil_unrest_events,3.0
Russia,2002,civil_unrest_events,1.0
Russia,2004,civil_unrest_events,5.0
Russia,2005,civil_unrest_events,12.0
Russia,2006,civil_unrest_events,4.0
Russia,2007,civil_unrest_events,7.0
Russia,2008,civil_unrest_events,4.0
Russia,2009,civil_unrest_events,5.0
Russia,2010,civil_unrest_events,16.0
Russia,2011,civil_unrest_events,11.0
Russia,2012,civil_unrest_events,19.0
Russia,2013,civil_unrest_events,8.0
Russia,2014,civil_unrest_events,10.0
Russia,2015,civil_unrest_events,5.0
Russia,2016,civil_unrest_events,7.0
Russia,2017,civil_unrest_events,14.0
Russia,2018,civil_unrest_events,11.0
Russia,2019,civil_unrest_events,14.0
Russia,2020,civil_unrest_events,1.0
Russia,1999,fed_tax_revenue_pct_gdp,11.2428726496447
Russia,2000,fed_tax_revenue_pct_gdp,13.7255344540838
Russia,2001,fed_tax_revenue_pct_gdp,15.778699595813
Russia,2002,fed_tax_revenue_pct_gdp,13.6349660680486
Russia,2003,fed_tax_revenue_pct_gdp,13.3140302043711
Russia,2004,fed_tax_revenue_pct_gdp,13.2340253899051
Russia,2005,fed_tax_revenue_pct_gdp,16.6229096832565
Russia,2006,fed_tax_revenue_pct_gdp,16.5682157586489
Russia,2007,fed_tax_revenue_pct_gdp,16.5513130624161
Russia,2008,fed_tax_revenue_pct_gdp,15.8180678239761
Russia,2009,fed_tax_revenue_pct_gdp,12.9563524123295
Russia,2010,fed_tax_revenue_pct_gdp,13.048348846076
Russia,2011,fed_tax_revenue_pct_gdp,13.9542036796753
Russia,2012,fed_tax_revenue_pct_gdp,13.7546730412872
Russia,2013,fed_tax_revenue_pct_gdp,12.933492451261
Russia,2014,fed_tax_revenue_pct_gdp,13.2553613046452
Russia,2015,fed_tax_revenue_pct_gdp,10.6420948088217
Russia,2016,fed_tax_revenue_pct_gdp,9.18312209969854
Russia,2017,fed_tax_revenue_pct_gdp,10.2884056740183
Russia,2018,fed_tax_revenue_pct_gdp,11.4687676015317
Russia,2019,fed_tax_revenue_pct_gdp,10.938399737976
Russia,2020,fed_tax_revenue_pct_gdp,10.7991196203537
Russia,2021,fed_tax_revenue_pct_gdp,11.6966312097742
Russia,2022,fed_tax_revenue_pct_gdp,10.843690994035
Russia,2023,fed_tax_revenue_pct_gdp,12.2216011826161
Russia,2024,fed_tax_revenue_pct_gdp,10.8718510370824
Russia,1988,gdp_billions,554.8286604361369
Russia,1989,gdp_billions,506.631299734748
Russia,1990,gdp_billions,517.014446227929
Russia,1991,gdp_billions,517.962962962963
Russia,1992,gdp_billions,460.290556900726
Russia,1993,gdp_billions,435.083713850837
Russia,1994,gdp_billions,395.077301248464
Russia,1995,gdp_billions,395.537185734854
Russia,1996,gdp_billions,391.724890744498
Russia,1997,gdp_billions,404.92895419187596
Russia,1998,gdp_billions,270.955486862442
Russia,1999,gdp_billions,195.907128350934
Russia,2000,gdp_billions,259.71014219694297
Russia,2001,gdp_billions,306.6020706205
Russia,2002,gdp_billions,345.470494417863
Russia,2003,gdp_billions,430.347420184885
Russia,2004,gdp_billions,591.016690732385
Russia,2005,gdp_billions,764.01597348111
Russia,2006,gdp_billions,989.932071352543
Russia,2007,gdp_billions,1299.7034784816499
Russia,2008,gdp_billions,1660.84805830311
Russia,2009,gdp_billions,1222.6459000557
Russia,2010,gdp_billions,1524.91671522395
Russia,2011,gdp_billions,2045.92275339804
Russia,2012,gdp_billions,2208.29355387842
Russia,2013,gdp_billions,2292.4700783462204
Russia,2014,gdp_billions,2059.24158989501
Russia,2015,gdp_billions,1363.48218219771
Russia,2016,gdp_billions,1276.78635088114
Russia,2017,gdp_billions,1574.199360089
Russia,2018,gdp_billions,1657.32877346131
Russia,2019,gdp_billions,1693.1150027083202
Russia,2020,gdp_billions,1493.07589436214
Russia,2021,gdp_billions,1829.1867195751001
Russia,2022,gdp_billions,2292.4950976814703
Russia,2023,gdp_billions,2046.28483815109
Russia,2024,gdp_billions,2186.4622688130803
Russia,2025,gdp_billions,2561.31016935874
Russia,1988,gini_coefficient,23.7
Russia,1989,gini_coefficient,23.6
Russia,1990,gini_coefficient,23.8
Russia,1991,gini_coefficient,25.3
Russia,1992,gini_coefficient,28.4
Russia,1993,gini_coefficient,32.7
Russia,1994,gini_coefficient,35.4
Russia,1995,gini_coefficient,36.9
Russia,1996,gini_coefficient,37.2
Russia,1997,gini_coefficient,36.7
Russia,1999,gini_coefficient,36.6
Russia,2000,gini_coefficient,36.9
Russia,2001,gini_coefficient,36.5
Russia,2002,gini_coefficient,36.1
Russia,2003,gini_coefficient,36.6
Russia,2004,gini_coefficient,36.9
Russia,2005,gini_coefficient,36.1
Russia,2006,gini_coefficient,35.9
Russia,2007,gini_coefficient,35.6
Russia,2008,gini_coefficient,35.9
Russia,2009,gini_coefficient,35.2
Russia,2010,gini_coefficient,35.1
Russia,2011,gini_coefficient,35.3
Russia,2012,gini_coefficient,35.1
Russia,2013,gini_coefficient,34.6
Russia,2014,gini_coefficient,34.0
Russia,2015,gini_coefficient,33.3
Russia,2016,gini_coefficient,32.9
Russia,2017,gini_coefficient,32.1
Russia,2018,gini_coefficient,31.9
Russia,2019,gini_coefficient,31.5
Russia,2020,gini_coefficient,30.9
Russia,2021,gini_coefficient,31.0
Russia,2022,gini_coefficient,30.8
Russia,2023,gini_coefficient,30.6
Russia,1992,political_violence_score,2.0
Russia,1994,political_violence_score,4.0
Russia,1997,political_violence_score,3.0
Russia,1998,political_violence_score,4.0
Russia,2000,political_violence_score,5.0
Russia,2001,political_violence_score,4.0
Russia,2015,political_violence_score,3.0
Russia,2016,political_violence_score,4.0
Russia,2022,political_violence_score,5.0
Russia,2023,political_violence_score,4.5
Russia,2024,political_violence_score,5.0
Russia,2000,redist_gdp_pct,7.53155234066691
Russia,2001,redist_gdp_pct,8.87746881307044
Russia,2002,redist_gdp_pct,9.39515548749749
Russia,2003,redist_gdp_pct,9.82114340069255
Russia,2004,redist_gdp_pct,9.13174142729977
Russia,2005,redist_gdp_pct,8.16204052017155
Russia,2006,redist_gdp_pct,7.68951781796193
Russia,2008,redist_gdp_pct,8.48092267229107
Russia,2009,redist_gdp_pct,11.0819679385553
Russia,2010,redist_gdp_pct,12.42723604493
Russia,2011,redist_gdp_pct,11.1484843605735
Russia,2012,redist_gdp_pct,11.3149921186078
Russia,2013,redist_gdp_pct,11.8745177223139
Russia,2014,redist_gdp_pct,11.0108538333223
Russia,2015,redist_gdp_pct,12.4064355533839
Russia,2016,redist_gdp_pct,12.637703681939
Russia,2017,redist_gdp_pct,13.162389871759
Russia,2018,redist_gdp_pct,11.5447587098341
Russia,2019,redist_gdp_pct,11.9253334687975
Russia,2020,redist_gdp_pct,14.1033063262077
Russia,1991,unemployment_rate_pct,5.11
Russia,1992,unemployment_rate_pct,5.181
Russia,1993,unemployment_rate_pct,5.883
Russia,1994,unemployment_rate_pct,8.131
Russia,1995,unemployment_rate_pct,9.449
Russia,1996,unemployment_rate_pct,9.665
Russia,1997,unemployment_rate_pct,11.813
Russia,1998,unemployment_rate_pct,13.261
Russia,1999,unemployment_rate_pct,13.036
Russia,2000,unemployment_rate_pct,10.581
Russia,2001,unemployment_rate_pct,8.978
Russia,2002,unemployment_rate_pct,7.875
Russia,2003,unemployment_rate_pct,8.21
Russia,2004,unemployment_rate_pct,7.763
Russia,2005,unemployment_rate_pct,7.124
Russia,2006,unemployment_rate_pct,7.055
Russia,2007,unemployment_rate_pct,6.002
Russia,2008,unemployment_rate_pct,6.205
Russia,2009,unemployment_rate_pct,8.301
Russia,2010,unemployment_rate_pct,7.407
Russia,2011,unemployment_rate_pct,6.571
Russia,2012,unemployment_rate_pct,5.484
Russia,2013,unemployment_rate_pct,5.513
Russia,2014,unemployment_rate_pct,5.212
Russia,2015,unemployment_rate_pct,5.615
Russia,2016,unemployment_rate_pct,5.591
Russia,2017,unemployment_rate_pct,5.238
Russia,2018,unemployment_rate_pct,4.871
Russia,2019,unemployment_rate_pct,4.513
Russia,2020,unemployment_rate_pct,5.62
Russia,2021,unemployment_rate_pct,4.749
Russia,2022,unemployment_rate_pct,3.867
Russia,2023,unemployment_rate_pct,3.076
Russia,2024,unemployment_rate_pct,2.43
Russia,2025,unemployment_rate_pct,2.133
South Africa,1960,civil_unrest_events,9.0
South Africa,1961,civil_unrest_events,2.0
South Africa,1962,civil_unrest_events,5.0
South Africa,1963,civil_unrest_events,2.0
South Africa,1964,civil_unrest_events,1.0
South Africa,1967,civil_unrest_events,3.0
South Africa,1968,civil_unrest_events,1.0
South Africa,1970,civil_unrest_events,3.0
South Africa,1972,civil_unrest_events,9.0
South Africa,1973,civil_unrest_events,8.0
South Africa,1974,civil_unrest_events,2.0
South Africa,1976,civil_unrest_events,25.0
South Africa,1977,civil_unrest_events,8.0
South Africa,1979,civil_unrest_events,1.0
South Africa,1980,civil_unrest_events,22.0
South Africa,1981,civil_unrest_events,4.0
South Africa,1982,civil_unrest_events,8.0
South Africa,1983,civil_unrest_events,12.0
South Africa,1984,civil_unrest_events,16.0
South Africa,1985,civil_unrest_events,7.0
South Africa,1986,civil_unrest_events,4.0
South Africa,1988,civil_unrest_events,3.0
South Africa,1990,civil_unrest_events,7.0
South Africa,1997,civil_unrest_events,49.0
South Africa,1998,civil_unrest_events,43.0
South Africa,1999,civil_unrest_events,28.0
South Africa,2000,civil_unrest_events,46.0
South Africa,2001,civil_unrest_events,76.0
South Africa,2002,civil_unrest_events,87.0
South Africa,2003,civil_unrest_events,81.0
South Africa,2004,civil_unrest_events,57.0
South Africa,2005,civil_unrest_events,85.0
South Africa,2006,civil_unrest_events,34.0
South Africa,2007,civil_unrest_events,154.0
South Africa,2008,civil_unrest_events,192.0
South Africa,2009,civil_unrest_events,320.0
South Africa,2010,civil_unrest_events,263.0
South Africa,2011,civil_unrest_events,250.0
South Africa,2012,civil_unrest_events,777.0
South Africa,2013,civil_unrest_events,851.0
South Africa,2014,civil_unrest_events,860.0
South Africa,2015,civil_unrest_events,1159.0
South Africa,2016,civil_unrest_events,1229.0
South Africa,2017,civil_unrest_events,902.0
South Africa,2018,civil_unrest_events,940.0
South Africa,2019,civil_unrest_events,1384.0
South Africa,2020,civil_unrest_events,1590.0
South Africa,2021,civil_unrest_events,1615.0
South Africa,2022,civil_unrest_events,1641.0
South Africa,2023,civil_unrest_events,1656.0
South Africa,2024,civil_unrest_events,1715.0
South Africa,2025,civil_unrest_events,1560.0
South Africa,1972,fed_tax_revenue_pct_gdp,15.0270614453996
South Africa,1973,fed_tax_revenue_pct_gdp,15.6695403543733
South Africa,1974,fed_tax_revenue_pct_gdp,15.5068804892792
South Africa,1975,fed_tax_revenue_pct_gdp,16.2874251497006
South Africa,1976,fed_tax_revenue_pct_gdp,16.2116088645446
South Africa,1977,fed_tax_revenue_pct_gdp,17.1174142480211
South Africa,1978,fed_tax_revenue_pct_gdp,17.3411177466797
South Africa,1979,fed_tax_revenue_pct_gdp,17.6488319517709
South Africa,1980,fed_tax_revenue_pct_gdp,17.796573660554
South Africa,1981,fed_tax_revenue_pct_gdp,17.0628463768825
South Africa,1982,fed_tax_revenue_pct_gdp,18.1279214374544
South Africa,1983,fed_tax_revenue_pct_gdp,17.9500097965124
South Africa,1984,fed_tax_revenue_pct_gdp,19.1003697876317
South Africa,1985,fed_tax_revenue_pct_gdp,20.813175645104
South Africa,1986,fed_tax_revenue_pct_gdp,20.1171711868654
South Africa,1987,fed_tax_revenue_pct_gdp,19.9058763673366
South Africa,1988,fed_tax_revenue_pct_gdp,20.8386212498096
South Africa,1989,fed_tax_revenue_pct_gdp,23.1888353711251
South Africa,1990,fed_tax_revenue_pct_gdp,21.1874515142874
South Africa,1991,fed_tax_revenue_pct_gdp,20.9961429260192
South Africa,1992,fed_tax_revenue_pct_gdp,18.8799893109627
South Africa,1993,fed_tax_revenue_pct_gdp,19.8688359609019
South Africa,1994,fed_tax_revenue_pct_gdp,19.6043743222704
South Africa,1995,fed_tax_revenue_pct_gdp,20.2955260214681
South Africa,1996,fed_tax_revenue_pct_gdp,20.9846364817904
South Africa,1997,fed_tax_revenue_pct_gdp,21.2498395625278
South Africa,1998,fed_tax_revenue_pct_gdp,21.9639431431796
South Africa,1999,fed_tax_revenue_pct_gdp,21.7599312426722
South Africa,2000,fed_tax_revenue_pct_gdp,20.9760632464162
South Africa,2001,fed_tax_revenue_pct_gdp,21.7005914264295
South Africa,2002,fed_tax_revenue_pct_gdp,20.8248927712355
South Africa,2003,fed_tax_revenue_pct_gdp,20.4927670870354
South Africa,2004,fed_tax_revenue_pct_gdp,21.6985960707513
South Africa,2005,fed_tax_revenue_pct_gdp,22.9721111805983
South Africa,2006,fed_tax_revenue_pct_gdp,24.3780853808343
South Africa,2007,fed_tax_revenue_pct_gdp,24.8072372824336
South Africa,2008,fed_tax_revenue_pct_gdp,24.322809870073
South Africa,2009,fed_tax_revenue_pct_gdp,21.8948743006162
South Africa,2010,fed_tax_revenue_pct_gdp,22.5206038776132
South Africa,2011,fed_tax_revenue_pct_gdp,22.8746700116825
South Africa,2012,fed_tax_revenue_pct_gdp,23.3457659894736
South Africa,2013,fed_tax_revenue_pct_gdp,23.831391363238
South Africa,2014,fed_tax_revenue_pct_gdp,24.4319342176034
South Africa,2015,fed_tax_revenue_pct_gdp,25.0486927031144
South Africa,2016,fed_tax_revenue_pct_gdp,24.8283559884696
South Africa,2017,fed_tax_revenue_pct_gdp,24.76928728931
South Africa,2018,fed_tax_revenue_pct_gdp,24.8948940727422
South Africa,2019,fed_tax_revenue_pct_gdp,24.8673453267976
South Africa,2020,fed_tax_revenue_pct_gdp,23.2649440409195
South Africa,2021,fed_tax_revenue_pct_gdp,25.9501542020771
South Africa,2022,fed_tax_revenue_pct_gdp,26.0196744256587
South Africa,2023,fed_tax_revenue_pct_gdp,25.3996646845665
South Africa,2024,fed_tax_revenue_pct_gdp,25.8775949092475
South Africa,1960,gdp_billions,8.7485965005614
South Africa,1961,gdp_billions,9.22599630960148
South Africa,1962,gdp_billions,9.813996074401569
South Africa,1963,gdp_billions,10.854195658321698
South Africa,1964,gdp_billions,11.9559952176019
South Africa,1965,gdp_billions,13.0689947724021
South Africa,1966,gdp_billions,14.2113943154423
South Africa,1967,gdp_billions,15.821393671442499
South Africa,1968,gdp_billions,17.124793150082702
South Africa,1969,gdp_billions,19.256992297203098
South Africa,1970,gdp_billions,21.218391512643397
