,gdp_billions,unemployment_rate_pct,lfpr_pct,avg_hourly_earnings_nominal,avg_hourly_earnings_real,job_openings_thousands,total_nonfarm_employment,civilian_labor_force_thousands,wage_p10,wage_p50,wage_p90,fed_tax_revenue_pct_gdp,wage_growth_yoy,labor_market_tightness,gini_coefficient,avg_federal_tax_rate_pct,redist_eitc,redist_snap,redist_medicaid,redist_ui,workers_affected,days_idle,civil_unrest_events,protest_intensity_score
1992-03-31,6363.102,7.366666666666667,66.3,,11.286666666666667,,108348.0,127357.33333333333,1701.0,6974.0,32734.0,2294.835,,,0.383738126821,12.94,13.028,20.90568,72.0,43.067,2500.0,2879500.0,5.0,0.5210982635145036
1992-06-30,6470.763,7.6000000000000005,66.60000000000001,,11.386666666666665,,108622.66666666667,128139.66666666667,1701.0,6974.0,32734.0,2326.569,,,0.383738126821,12.94,13.028,20.90568,72.0,43.067,2500.0,2879500.0,5.0,0.5202480215361666
1992-09-30,6566.641,7.633333333333333,66.60000000000001,,11.446666666666667,,108886.66666666667,128559.0,1701.0,6974.0,32734.0,2355.714,,,0.383738126821,12.94,13.028,20.90568,72.0,43.067,2500.0,2879500.0,5.0,0.5197944784159358
1992-12-31,6680.803,7.366666666666667,66.26666666666667,,11.49,,109308.0,128340.33333333333,1701.0,6974.0,32734.0,2379.825,,,0.383738126821,12.94,13.028,20.90568,72.0,43.067,2500.0,2879500.0,5.0,0.5200307945256094
1993-03-31,6729.459,7.133333333333333,66.2,,11.566666666666668,,109947.0,128485.33333333333,1823.0,7169.0,34615.0,2383.921,,,0.403654889169,13.32,15.537,22.00603,72.0,38.254,181900.0,3597800.0,0.0,0.8378242774163969
1993-06-30,6808.939,7.066666666666666,66.33333333333333,,11.653333333333334,,110537.66666666667,129086.33333333333,1823.0,7169.0,34615.0,2398.115,,,0.403654889169,13.32,15.537,22.00603,72.0,38.254,181900.0,3597800.0,0.0,0.8371601740777146
1993-09-30,6882.098,6.8,66.33333333333333,,11.723333333333334,,111234.0,129428.0,1823.0,7169.0,34615.0,2423.514,,,0.403654889169,13.32,15.537,22.00603,72.0,38.254,181900.0,3597800.0,0.0,0.8367840132334632
1993-12-31,7013.738,6.633333333333333,66.33333333333333,,11.833333333333334,,112015.33333333333,129741.66666666667,1823.0,7169.0,34615.0,2445.454,,,0.403654889169,13.32,15.537,22.00603,72.0,38.254,181900.0,3597800.0,0.0,0.8364395542003719
1994-03-31,7115.652,6.566666666666666,66.56666666666666,,11.94,,112876.0,130555.0,2023.0,7778.0,35282.0,2429.86,,,0.399877944501,13.5,21.105,22.74858,72.0,27.36,324500.0,7948100.0,0.0,0.9331757184528015
1994-06-30,7246.931,6.2,66.5,,11.979999999999999,,113916.66666666667,130653.66666666667,2023.0,7778.0,35282.0,2460.32,,,0.399877944501,13.5,21.105,22.74858,72.0,27.36,324500.0,7948100.0,0.0,0.9330680994087721
1994-09-30,7331.075,6.0,66.53333333333333,,12.06,,114918.66666666667,131116.0,2023.0,7778.0,35282.0,2508.239,,,0.399877944501,13.5,21.105,22.74858,72.0,27.36,324500.0,7948100.0,0.0,0.9325648981834609
1994-12-31,7455.288,5.633333333333333,66.7,,12.143333333333333,,115832.66666666667,131862.0,2023.0,7778.0,35282.0,2544.703,,,0.399877944501,13.5,21.105,22.74858,72.0,27.36,324500.0,7948100.0,0.0,0.9317566885483541
1995-03-31,7522.289,5.466666666666666,66.76666666666667,,12.226666666666667,,116702.33333333333,132087.0,1864.0,8154.0,37267.0,2582.422,,,0.398559855054,13.86,25.956,22.76407,159.0,25.432,190300.0,3476900.0,0.0,0.8346777153915815
1995-06-30,7580.997,5.666666666666667,66.63333333333334,,12.276666666666666,,117134.33333333333,132130.0,1864.0,8154.0,37267.0,2610.521,,,0.398559855054,13.86,25.956,22.76407,159.0,25.432,190300.0,3476900.0,0.0,0.8346313999389892
1995-09-30,7683.125,5.666666666666667,66.6,,12.4,,117633.66666666667,132430.0,1864.0,8154.0,37267.0,2598.783,,,0.398559855054,13.86,25.956,22.76407,159.0,25.432,190300.0,3476900.0,0.0,0.8343086885418599
1995-12-31,7772.586,5.566666666666666,66.5,,12.456666666666665,,118172.0,132613.66666666666,1864.0,8154.0,37267.0,2615.396,,,0.398559855054,13.86,25.956,22.76407,159.0,25.432,190300.0,3476900.0,0.0,0.8341114787916296
1996-03-31,7868.468,5.533333333333334,66.53333333333333,,12.553333333333333,,118682.33333333333,132916.0,1989.0,8084.0,38665.0,2669.979,,,0.40310902237,14.34,28.825,22.44011,159.0,26.014,272700.0,5246100.0,5.0,0.8886654746395062
1996-06-30,8032.84,5.5,66.7,,12.716666666666667,,119475.0,133591.0,1989.0,8084.0,38665.0,2695.197,,,0.40310902237,14.34,28.825,22.44011,159.0,26.014,272700.0,5246100.0,5.0,0.8879441897255346
1996-09-30,8131.408,5.266666666666667,66.83333333333333,,12.823333333333332,,120205.66666666667,134284.33333333334,1989.0,8084.0,38665.0,2701.8,,,0.40310902237,14.34,28.825,22.44011,159.0,26.014,272700.0,5246100.0,5.0,0.8872071040355146
1996-12-31,8259.771,5.333333333333333,67.0,,12.886666666666665,,120918.33333333333,135013.66666666666,1989.0,8084.0,38665.0,2720.879,,,0.40310902237,14.34,28.825,22.44011,159.0,26.014,272700.0,5246100.0,5.0,0.8864358482876162
1997-03-31,8362.655,5.233333333333333,67.0,,13.006666666666666,,121673.33333333333,135582.33333333334,2318.0,8896.0,40592.0,2740.531,,,0.405306859104,14.48,30.389,19.54886,159.0,23.703,338600.0,3527900.0,0.0,0.8730549618397685
1997-06-30,8518.825,5.0,67.1,,13.06,,122555.0,136115.33333333334,2318.0,8896.0,40592.0,2741.552,,,0.405306859104,14.48,30.389,19.54886,159.0,23.703,338600.0,3527900.0,0.0,0.8724966026025297
1997-09-30,8662.823,4.866666666666667,67.16666666666667,,13.146666666666667,,123258.66666666667,136590.0,2318.0,8896.0,40592.0,2784.966,,,0.405306859104,14.48,30.389,19.54886,159.0,23.703,338600.0,3527900.0,0.0,0.8720011931851779
1997-12-31,8765.907,4.666666666666667,67.16666666666667,,13.323333333333332,,124232.66666666667,136916.33333333334,2318.0,8896.0,40592.0,2822.362,,,0.405306859104,14.48,30.389,19.54886,159.0,23.703,338600.0,3527900.0,0.0,0.8716615988143778
1998-03-31,8866.48,4.633333333333333,67.1,,13.386666666666665,,124996.0,137147.66666666666,2478.0,9158.0,42376.0,2809.434,,,0.399541550332,14.42,31.592,16.890490000000003,159.0,23.395,386800.0,6692100.0,2.0,0.9264320589121653
1998-06-30,8969.699,4.3999999999999995,67.0,,13.423333333333332,,125788.66666666667,137325.66666666666,2478.0,9158.0,42376.0,2837.501,,,0.399541550332,14.42,31.592,16.890490000000003,159.0,23.395,386800.0,6692100.0,2.0,0.9262473209454237
1998-09-30,9121.097,4.533333333333333,67.06666666666666,,13.44,,126500.66666666667,137814.66666666666,2478.0,9158.0,42376.0,2866.201,,,0.399541550332,14.42,31.592,16.890490000000003,159.0,23.395,386800.0,6692100.0,2.0,0.9257410416802467
1998-12-31,9293.991,4.433333333333334,67.16666666666667,,13.543333333333331,,127255.33333333333,138431.33333333334,2478.0,9158.0,42376.0,2909.222,,,0.399541550332,14.42,31.592,16.890490000000003,159.0,23.395,386800.0,6692100.0,2.0,0.9251051423869336
1999-03-31,9411.682,4.3,67.13333333333334,,13.636666666666665,,128016.66666666667,138900.0,2431.0,9427.0,44725.0,2931.044,,,0.399862984217,14.85,31.903,15.7694,159.0,24.357,72600.0,961000.0,1.0,0.667896856764902
1999-06-30,9526.21,4.266666666666667,67.1,,13.799999999999999,,128830.66666666667,139131.66666666666,2431.0,9427.0,44725.0,2959.52,,,0.399862984217,14.85,31.903,15.7694,159.0,24.357,72600.0,961000.0,1.0,0.6676610051089104
1999-09-30,9686.626,4.233333333333333,67.03333333333333,,13.946666666666667,,129588.33333333333,139497.0,2431.0,9427.0,44725.0,3004.028,,,0.399862984217,14.85,31.903,15.7694,159.0,24.357,72600.0,961000.0,1.0,0.6672898748410249
1999-12-31,9900.169,4.066666666666666,67.06666666666666,,14.020000000000001,,130475.66666666667,139991.0,2431.0,9427.0,44725.0,3086.823,,,0.399862984217,14.85,31.903,15.7694,159.0,24.357,72600.0,961000.0,1.0,0.666789590511564
2000-03-31,10002.179,4.033333333333333,67.3,,14.143333333333333,,131245.0,142385.66666666666,2524.0,10161.0,45767.0,3074.397,,,0.401414101002,15.26,32.296,14.983319999999999,206.0,23.913,393700.0,19911500.0,0.0,1.0
2000-06-30,10247.72,3.9333333333333336,67.16666666666667,,14.25,,132017.33333333334,142576.66666666666,2524.0,10161.0,45767.0,3129.768,,,0.401414101002,15.26,32.296,14.983319999999999,206.0,23.913,393700.0,19911500.0,0.0,0.9998089513091649
2000-09-30,10318.165,4.0,66.9,,14.363333333333335,,132266.33333333334,142436.66666666666,2524.0,10161.0,45767.0,3152.254,,,0.401414101002,15.26,32.296,14.983319999999999,206.0,23.913,393700.0,19911500.0,0.0,0.9999489619185402
2000-12-31,10435.744,3.9,66.89999999999999,,14.5,3.7,132541.33333333334,142944.0,2524.0,10161.0,45767.0,3210.083,,0.0007157902556570645,0.401414101002,15.26,32.296,14.983319999999999,206.0,23.913,393700.0,19911500.0,0.0,0.999442243049776
2001-03-31,10470.231,4.233333333333333,67.16666666666667,,14.540000000000001,3.6666666666666665,132747.33333333334,143808.33333333334,2885.0,11495.0,48742.0,3280.819,,0.000652473922100229,0.405971146095,14.47,33.376,15.54739,229.0,35.665,99100.0,1143200.0,0.0,0.6973541904851028
2001-06-30,10599.0,4.3999999999999995,66.76666666666667,,14.686666666666667,3.266666666666667,132388.66666666666,143414.66666666666,2885.0,11495.0,48742.0,3358.217,,0.0005607913888078859,0.405971146095,14.47,33.376,15.54739,229.0,35.665,99100.0,1143200.0,0.0,0.6977425646541155
2001-09-30,10598.02,4.833333333333333,66.7,,14.853333333333333,3.1,131985.33333333334,143642.33333333334,2885.0,11495.0,48742.0,3377.367,,0.00048594741108468683,0.405971146095,14.47,33.376,15.54739,229.0,35.665,99100.0,1143200.0,0.0,0.6975178281467369
2001-12-31,10660.465,5.5,66.7,,14.956666666666669,2.733333333333333,131193.0,144210.33333333334,2885.0,11495.0,48742.0,3436.53,,0.0003788080895853414,0.405971146095,14.47,33.376,15.54739,229.0,35.665,99100.0,1143200.0,0.0,0.6969586975808402
2002-03-31,10783.5,5.7,66.63333333333333,,15.103333333333333,2.6666666666666665,130772.66666666667,144339.0,2949.0,11986.0,50557.0,3508.647,,0.00035774773829643923,0.403544521231,13.28,38.199,18.2562,258.0,57.442,45900.0,646400.0,2.0,0.6020490180874947
2002-06-30,10887.46,5.833333333333333,66.66666666666667,,15.226666666666667,2.566666666666667,130640.66666666667,144823.66666666666,2949.0,11986.0,50557.0,3554.587,,0.00033680171054444513,0.403544521231,13.28,38.199,18.2562,258.0,57.442,45900.0,646400.0,2.0,0.6015765454404987
2002-09-30,10984.04,5.733333333333333,66.60000000000001,,15.336666666666666,2.533333333333333,130555.66666666667,145121.33333333334,2949.0,11986.0,50557.0,3598.998,,0.00033844602566691527,0.403544521231,13.28,38.199,18.2562,258.0,57.442,45900.0,646400.0,2.0,0.6012871600623414
2002-12-31,11061.433,5.866666666666667,66.43333333333334,,15.496666666666668,2.533333333333333,130566.0,145140.33333333334,2949.0,11986.0,50557.0,3681.871,,0.00033072789379944375,0.403544521231,13.28,38.199,18.2562,258.0,57.442,45900.0,646400.0,2.0,0.6012687090452999
2003-03-31,11174.129,5.866666666666667,66.36666666666667,,15.616666666666667,2.433333333333333,130416.33333333333,146019.66666666666,2997.0,12620.0,52022.0,3744.177,,0.00031803740886703394,0.40771839513,12.11,38.657,21.40428,276.0,56.939,129200.0,6421100.0,1.0,0.8364386231355325
2003-06-30,11312.766,6.133333333333333,66.43333333333334,,15.68,2.433333333333333,130185.33333333333,146676.66666666666,2997.0,12620.0,52022.0,3808.76,,0.00030474948312261184,0.40771839513,12.11,38.657,21.40428,276.0,56.939,129200.0,6421100.0,1.0,0.8357995197141944
2003-09-30,11566.669,6.133333333333333,66.13333333333333,,15.79,2.3000000000000003,130196.33333333333,146486.66666666666,2997.0,12620.0,52022.0,3839.406,,0.0002880265445263436,0.40771839513,12.11,38.657,21.40428,276.0,56.939,129200.0,6421100.0,1.0,0.8359840489682637
2003-12-31,11772.234,5.833333333333333,66.03333333333333,,15.883333333333333,2.5,130502.66666666667,146815.0,2997.0,12620.0,52022.0,3869.703,,0.00032840051434818336,0.40771839513,12.11,38.657,21.40428,276.0,56.939,129200.0,6421100.0,1.0,0.8356653200171417
2004-03-31,11923.447,5.7,66.03333333333333,,15.979999999999999,2.6,130905.66666666667,146831.66666666666,3459.0,14647.0,55014.0,3947.702,,0.00034844966034869356,0.405478000046,12.31,40.024,24.61889,296.0,41.352,174700.0,1572400.0,5.0,0.7572825696728201
2004-06-30,12112.815,5.599999999999999,66.0,,16.08,2.6,131634.33333333334,147125.0,3459.0,14647.0,55014.0,3982.852,,0.0003527086760184509,0.405478000046,12.31,40.024,24.61889,296.0,41.352,174700.0,1572400.0,5.0,0.7569993147030781
2004-09-30,12305.307,5.433333333333334,65.96666666666665,,16.206666666666667,2.733333333333333,131960.66666666666,147557.0,3459.0,14647.0,55014.0,4050.203,,0.0003812253282512794,0.405478000046,12.31,40.024,24.61889,296.0,41.352,174700.0,1572400.0,5.0,0.7565831887654256
2004-12-31,12527.214,5.433333333333334,65.93333333333334,,16.30666666666667,2.8333333333333335,132520.66666666666,148004.66666666666,3459.0,14647.0,55014.0,4093.92,,0.00039350269339476874,0.405478000046,12.31,40.024,24.61889,296.0,41.352,174700.0,1572400.0,5.0,0.7561532611787299
2005-03-31,12767.286,5.3,65.86666666666667,,16.42,2.8666666666666667,132989.66666666666,148261.33333333334,3699.0,15560.0,57077.0,4201.029,,0.00040670866895271623,0.412622715359,12.65,42.41,28.567880000000002,316.0,35.313,98800.0,2190000.0,3.0,0.7387662928913643
2005-06-30,12922.656,5.1000000000000005,66.1,,16.51,2.9,133719.0,149141.66666666666,3699.0,15560.0,57077.0,4240.85,,0.00042524057985805465,0.412622715359,12.65,42.41,28.567880000000002,316.0,35.313,98800.0,2190000.0,3.0,0.737925366310903
2005-09-30,13142.642,4.966666666666667,66.13333333333333,,16.599999999999998,3.0666666666666664,134451.33333333334,149721.66666666666,3699.0,15560.0,57077.0,4375.914,,0.00045923654985164156,0.412622715359,12.65,42.41,28.567880000000002,316.0,35.313,98800.0,2190000.0,3.0,0.7373740475495976
2005-12-31,13324.204,4.966666666666667,66.03333333333333,,16.683333333333334,3.0666666666666664,134932.33333333334,150032.0,3699.0,15560.0,57077.0,4393.619,,0.00045759948648052984,0.412622715359,12.65,42.41,28.567880000000002,316.0,35.313,98800.0,2190000.0,3.0,0.7370799401286218
2006-03-31,13599.16,4.733333333333333,66.10000000000001,20.04,16.7,3.1999999999999997,135732.66666666666,150556.0,4067.0,16579.0,60343.0,4456.559,,0.0004980793162256463,0.416957896359,12.8,44.388,30.18735,315.0,34.172,69300.0,1790600.0,1.0,0.6970895100549257
2006-06-30,13753.424,4.633333333333333,66.13333333333333,20.173333333333332,16.763333333333332,3.3000000000000003,136265.33333333334,151101.33333333334,4067.0,16579.0,60343.0,4508.744,,0.0005226789517221339,0.416957896359,12.8,44.388,30.18735,315.0,34.172,69300.0,1790600.0,1.0,0.6965764856512182
2006-09-30,13870.188,4.633333333333334,66.13333333333333,20.336666666666666,16.816666666666666,3.233333333333333,136682.33333333334,151585.0,4067.0,16579.0,60343.0,4557.261,,0.0005105573702175884,0.416957896359,12.8,44.388,30.18735,315.0,34.172,69300.0,1790600.0,1.0,0.6961230288957589
2006-12-31,14039.56,4.433333333333334,66.3,20.496666666666666,16.94666666666667,3.266666666666667,137050.66666666666,152393.0,4067.0,16579.0,60343.0,4555.974,,0.0005376421167328564,0.416957896359,12.8,44.388,30.18735,315.0,34.172,69300.0,1790600.0,1.0,0.6953687302692602
2007-03-31,14215.651,4.5,66.3,20.66333333333333,17.053333333333335,3.3666666666666667,137605.33333333334,153059.33333333334,4538.0,17273.0,61019.0,4747.079,3.1104457751164327,0.000543691243664113,0.410909331078,12.9,48.54,30.37327,332.0,36.479,189200.0,1458300.0,3.0,0.7517456430637653
2007-06-30,14402.082,4.5,65.96666666666667,20.86,17.243333333333332,3.3333333333333335,137969.66666666666,152715.33333333334,4538.0,17273.0,61019.0,4792.841,3.4038334434897566,0.0005368866640305532,0.410909331078,12.9,48.54,30.37327,332.0,36.479,189200.0,1458300.0,3.0,0.7520648277060029
2007-09-30,14564.117,4.666666666666667,65.93333333333334,20.993333333333336,17.33666666666667,3.233333333333333,138052.0,153072.33333333334,4538.0,17273.0,61019.0,4859.514,3.2289788559252797,0.0005018812786900173,0.410909331078,12.9,48.54,30.37327,332.0,36.479,189200.0,1458300.0,3.0,0.7517335949969561
2007-12-31,14715.058,4.8,65.93333333333334,21.113333333333333,17.41,3.233333333333333,138286.66666666666,153645.33333333334,4538.0,17273.0,61019.0,4934.382,3.0086192876890516,0.00048711211814427355,0.410909331078,12.9,48.54,30.37327,332.0,36.479,189200.0,1458300.0,3.0,0.751203572436692
2008-03-31,14706.538,5.0,66.10000000000001,21.273333333333333,17.563333333333333,3.0666666666666664,138326.33333333334,153874.66666666666,4351.0,17115.0,62311.0,4991.989,2.952089046620432,0.0004433959308784299,0.410944532738,12.54,50.669,34.6084,352.0,55.422,72200.0,1649600.0,3.0,0.6911121349011485
2008-06-30,14865.701,5.333333333333333,66.03333333333333,21.456666666666667,17.686666666666667,2.8333333333333335,137863.66666666666,154128.33333333334,4351.0,17115.0,62311.0,5366.788,2.8603387663790336,0.0003853444586560153,0.410944532738,12.54,50.669,34.6084,352.0,55.422,72200.0,1649600.0,3.0,0.6908785046443636
2008-09-30,14898.999,6.0,66.06666666666666,21.676666666666666,17.80666666666667,2.533333333333333,137156.0,154560.0,4351.0,17115.0,62311.0,5236.25,3.255001587805628,0.0003078408689537623,0.410944532738,12.54,50.669,34.6084,352.0,55.422,72200.0,1649600.0,3.0,0.6904818212455773
2008-12-31,14608.209,6.866666666666667,65.89999999999999,21.856666666666666,17.946666666666665,2.3333333333333335,135559.66666666666,154723.33333333334,4351.0,17115.0,62311.0,5452.409,3.520682033470157,0.00025066882620645655,0.410944532738,12.54,50.669,34.6084,352.0,55.422,72200.0,1649600.0,3.0,0.6903320151884104
2009-03-31,14430.902,8.266666666666667,65.7,21.99666666666667,18.07,2.0,133297.0,154293.66666666666,4207.0,16287.0,61519.0,5533.429,3.400188028831108,0.0001815010719453309,0.408521362396,11.39,59.239,50.359919999999995,379.0,145.391,12500.0,124100.0,2.0,0.389001809315766
2009-06-30,14381.236,9.299999999999999,65.7,22.12,18.156666666666666,1.8333333333333333,131432.0,154657.33333333334,4207.0,16287.0,61519.0,5680.717,3.091502252602152,0.0001499882954588344,0.408521362396,11.39,59.239,50.359919999999995,379.0,145.391,12500.0,124100.0,2.0,0.38868525076065336
2009-09-30,14448.882,9.633333333333333,65.33333333333333,22.22666666666667,18.34,1.8,130460.0,154212.0,4207.0,16287.0,61519.0,5641.212,2.5372904813163455,0.00014322490500740792,0.408521362396,11.39,59.239,50.359919999999995,379.0,145.391,12500.0,124100.0,2.0,0.38907300538024053
2009-12-31,14651.249,9.933333333333334,64.86666666666666,22.34,18.400000000000002,1.8666666666666665,129975.33333333333,153591.0,4207.0,16287.0,61519.0,5693.132,2.211377154186378,0.00014458086643664308,0.408521362396,11.39,59.239,50.359919999999995,379.0,145.391,12500.0,124100.0,2.0,0.38961569044171857
2010-03-31,14764.61,9.833333333333334,64.86666666666667,22.439999999999998,18.453333333333333,2.033333333333333,129791.33333333333,153710.66666666666,3856.0,15419.0,59928.0,5804.973,2.0154568874071632,0.00015931700191868162,0.402429929196,11.81,59.562,64.70216,402.0,154.779,44500.0,302300.0,1.0,0.5384993204849471
2010-06-30,14980.193,9.633333333333333,64.89999999999999,22.51,18.55,2.2333333333333334,130424.0,154109.66666666666,3856.0,15419.0,59928.0,5872.568,1.7631103074141175,0.00017775402535929132,0.402429929196,11.81,59.562,64.70216,402.0,154.779,44500.0,302300.0,1.0,0.5381384888519014
2010-09-30,15141.607,9.466666666666667,64.63333333333333,22.626666666666665,18.663333333333334,2.2333333333333334,130390.33333333333,153917.33333333334,3856.0,15419.0,59928.0,5825.414,1.7996400719855865,0.00018093020159297071,0.402429929196,11.81,59.562,64.70216,402.0,154.779,44500.0,302300.0,1.0,0.5383123040548928
2010-12-31,15309.474,9.5,64.43333333333334,22.74,18.756666666666664,2.3666666666666667,130733.0,153803.33333333334,3856.0,15419.0,59928.0,5834.795,1.7905102954342,0.00019055847186061963,0.402429929196,11.81,59.562,64.70216,402.0,154.779,44500.0,302300.0,1.0,0.5384154329264524
2011-03-31,15351.448,9.033333333333333,64.16666666666667,22.87,18.896666666666665,2.3666666666666667,131059.0,153284.33333333334,3525.0,15739.0,61027.0,5848.011,1.916221033868104,0.00019990433310661552,0.411649512086,12.54,62.906,71.81092,427.0,111.81,112500.0,1366300.0,61.0,0.7099134236663218
2011-06-30,15557.539,9.066666666666666,64.10000000000001,22.959999999999997,18.906666666666666,2.466666666666667,131743.66666666666,153456.0,3525.0,15739.0,61027.0,5906.473,1.9991115059973197,0.00020650618766954908,0.411649512086,12.54,62.906,71.81092,427.0,111.81,112500.0,1366300.0,61.0,0.7097547391238067
2011-09-30,15647.68,9.0,64.10000000000001,23.093333333333334,18.91,2.6666666666666665,132153.66666666666,153726.33333333334,3525.0,15739.0,61027.0,5852.868,2.0624631703005436,0.00022420588377895656,0.411649512086,12.54,62.906,71.81092,427.0,111.81,112500.0,1366300.0,61.0,0.7095052110645312
2011-12-31,15842.259,8.633333333333333,64.06666666666666,23.19666666666667,18.973333333333333,2.6999999999999997,132710.33333333334,154028.0,3525.0,15739.0,61027.0,5879.568,2.0082087364409418,0.00023565709231984901,0.411649512086,12.54,62.906,71.81092,427.0,111.81,112500.0,1366300.0,61.0,0.7092272816138049
2012-03-31,16068.805,8.266666666666667,63.76666666666667,23.3,19.01,2.766666666666667,133501.0,154600.33333333334,3858.0,16025.0,62255.0,5835.721,1.8801923917796337,0.0002506928182971204,0.411574389754,13.11,64.129,74.61934,431.0,88.443,148100.0,784700.0,41.0,0.6892786370134666
2012-06-30,16207.115,8.2,63.73333333333333,23.42,19.066666666666666,2.7999999999999994,133923.33333333334,154831.33333333334,3858.0,16025.0,62255.0,5825.179,2.0034843205575026,0.0002549693217269679,0.411574389754,13.11,64.129,74.61934,431.0,88.443,148100.0,784700.0,41.0,0.689067729394809
2012-09-30,16319.541,8.033333333333333,63.6,23.513333333333332,19.066666666666666,2.766666666666667,134337.66666666666,154957.0,3858.0,16025.0,62255.0,5834.166,1.8187066974595822,0.0002563676657445016,0.411574389754,13.11,64.129,74.61934,431.0,88.443,148100.0,784700.0,41.0,0.6889531265530828
2012-12-31,16420.419,7.8,63.699999999999996,23.636666666666667,19.11,2.8000000000000003,134856.0,155506.66666666666,3858.0,16025.0,62255.0,5872.55,1.8968242563586646,0.0002661908695010671,0.411574389754,13.11,64.129,74.61934,431.0,88.443,148100.0,784700.0,41.0,0.6884529531199438
2013-03-31,16648.189,7.733333333333333,63.46666666666667,23.77333333333333,19.189999999999998,2.8666666666666667,135497.33333333334,155360.0,3225.0,14328.0,61747.0,5834.315,2.0314735336194323,0.00027357708528513263,0.408727202051,13.64,68.082,76.06632,456.0,66.836,54500.0,289900.0,46.0,0.5485706929666939
2013-06-30,16728.687,7.533333333333334,63.4,23.906666666666666,19.243333333333336,2.966666666666667,136082.66666666666,155559.66666666666,3225.0,14328.0,61747.0,5844.61,2.0779960148021637,0.0002893868259498001,0.408727202051,13.64,68.082,76.06632,456.0,66.836,54500.0,289900.0,46.0,0.5483920772318954
2013-09-30,16953.838,7.233333333333333,63.26666666666667,24.02,19.30333333333333,2.8666666666666667,136619.33333333334,155630.33333333334,3225.0,14328.0,61747.0,5864.29,2.1548057839523738,0.0002900858570934076,0.408727202051,13.64,68.082,76.06632,456.0,66.836,54500.0,289900.0,46.0,0.5483289172315619
2013-12-31,17192.019,6.933333333333334,62.9,24.143333333333334,19.400000000000002,2.9333333333333336,137243.33333333334,155040.0,3225.0,14328.0,61747.0,5868.976,2.1435622620222805,0.00030826774080848355,0.408727202051,13.64,68.082,76.06632,456.0,66.836,54500.0,289900.0,46.0,0.5488574461631266
2014-03-31,17197.738,6.666666666666667,62.96666666666667,24.286666666666665,19.48,3.033333333333333,137752.66666666666,155621.0,3340.0,14442.0,62920.0,5904.306,2.1592821088053826,0.00033030213571183135,0.417386338783,13.64,68.339,69.99884,495.0,39.144,34300.0,256300.0,64.0,0.5070946160064818
2014-06-30,17518.508,6.2,62.833333333333336,24.400000000000002,19.51,3.3333333333333335,138553.33333333334,155586.66666666666,3340.0,14442.0,62920.0,5972.949,2.0635805911879634,0.00038803426497773457,0.417386338783,13.64,68.339,69.99884,495.0,39.144,34300.0,256300.0,64.0,0.5071251831816204
2014-09-30,17804.228,6.066666666666666,62.86666666666667,24.526666666666667,19.59,3.5,139301.33333333334,156059.0,3340.0,14442.0,62920.0,6043.884,2.10935331668054,0.00041415474146436275,0.417386338783,13.64,68.339,69.99884,495.0,39.144,34300.0,256300.0,64.0,0.5067052690928806
2014-12-31,17912.079,5.7,62.86666666666667,24.626666666666665,19.633333333333336,3.4333333333333336,140083.66666666666,156414.33333333334,3340.0,14442.0,62920.0,6077.435,2.00193290073174,0.0004299853049391077,0.417386338783,13.64,68.339,69.99884,495.0,39.144,34300.0,256300.0,64.0,0.5063902305966285
2015-03-31,18063.529,5.533333333333334,62.73333333333333,24.793333333333333,19.7,3.6666666666666665,140772.66666666666,156772.33333333334,3385.0,15165.0,67228.0,6108.636,2.0861926983255508,0.0004707239111827854,0.414574394947,13.64,68.525,69.64514,549.0,35.737,47300.0,758700.0,87.0,0.6037355071128325
2015-06-30,18279.784,5.433333333333334,62.800000000000004,24.94333333333333,19.843333333333334,3.733333333333333,141481.0,157257.66666666666,3385.0,15165.0,67228.0,6059.634,2.2267759562841327,0.00048565995746225834,0.414574394947,13.64,68.525,69.64514,549.0,35.737,47300.0,758700.0,87.0,0.6032995647747789
2015-09-30,18401.626,5.1000000000000005,62.53333333333333,25.073333333333334,19.99,3.8333333333333335,142130.33333333334,156967.33333333334,3385.0,15165.0,67228.0,6226.8,2.2288665398205953,0.0005288343236100934,0.414574394947,13.64,68.525,69.64514,549.0,35.737,47300.0,758700.0,87.0,0.603560187982601
2015-12-31,18435.137,5.033333333333333,62.56666666666666,25.233333333333334,20.063333333333333,3.8666666666666667,142821.33333333334,157555.0,3385.0,15165.0,67228.0,6247.224,2.4634542501353662,0.0005378831737530817,0.414574394947,13.64,68.525,69.64514,549.0,35.737,47300.0,758700.0,87.0,0.6030331615244086
2016-03-31,18525.933,4.8999999999999995,62.833333333333336,25.400000000000002,20.2,4.0,143426.0,158699.66666666666,3472.0,15208.0,70938.0,6313.945,2.4468943264318366,0.0005691621676768822,0.413314519093,13.64,66.723,66.53927,577.0,35.481,99400.0,1468600.0,65.0,0.7012743473949267
2016-06-30,18711.702,4.933333333333334,62.76666666666667,25.576666666666668,20.419999999999998,3.8666666666666667,143967.0,158964.0,3472.0,15208.0,70938.0,6317.603,2.539088600828565,0.0005444190569948556,0.413314519093,13.64,66.723,66.53927,577.0,35.481,99400.0,1468600.0,65.0,0.7010383904469921
2016-09-30,18892.639,4.8999999999999995,62.86666666666667,25.723333333333333,20.53,3.9,144716.0,159490.0,3472.0,15208.0,70938.0,6406.46,2.5923956394575898,0.0005499864336679696,0.413314519093,13.64,66.723,66.53927,577.0,35.481,99400.0,1468600.0,65.0,0.7005700284973797
