Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Chile,CHL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,15.9224229894982,17.0051881634313,15.9688988775224,20.0985522076665,18.0745799385956,18.3521918042929,18.2460516351824,17.5877044630684,18.6925787568221,19.7371408422216,19.5721637532703,18.5989682489998,19.7245477999565,17.9129369664579,17.6978797236696,16.5445349918325,14.3013857925166,13.8639366518689,13.1916391519859,15.0741621731857,15.5435493385271,16.1030196183924,15.5051415719314,15.0239221881507,16.0605426587527,15.7811009565986,15.771289644969,15.0949570823752,16.0724036282154,15.9131257668038,16.0730676241399,15.7688272670367,16.4239450549758,18.1208899058922,19.6120173267628,20.3790285412133,18.7092655630745,14.6058605652765,17.4710062673519,18.9360959983723,18.9910595532311,17.4587728968776,17.0445012148873,17.5460829269259,17.4689644143561,17.5057946834574,18.3955244984111,17.7173642631894,16.1922461585547,19.6648734895169,21.345490267732,17.7043787454348,18.2645857950519,
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,10.7447372460267,10.8795347401674,10.4369869044173,10.0082100578304,10.133208586243,10.4525700227949,10.4549552861147,10.3419883863164,10.2450315018311,10.0200259386562,9.75867311270948,9.71481031802017,10.1536576327918,10.1597578749204,9.90160625351422,10.0478215258496,9.7806399941492,10.213302792935,9.79639199253197,11.5872606982866,11.700050880466,11.4183937086733,11.6240302064178,11.444000568442,10.8612643630481,10.6964792240669,10.7927073495161,11.4113920394369,11.6587154757097,10.9562611305698,10.8344127806563,11.0075820796944,10.480323064578,10.7118256360423,10.9320825330355,11.4680869476284,11.6265911759254,11.8345449223527,11.3044209753524,11.7508036302609,11.9144565745477,12.0952178281376,12.050213270698,11.9885456247591,11.8344647143693,11.9735022246491,11.9511186565056,11.9024504704179,11.1648583484027,11.4694189021112,11.2560065573935,10.6875057770109,10.890812364142,
"Egypt, Arab Rep.",EGY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,20.5216145931482,17.3313844226352,25.5179722042899,23.0710966447624,21.285197869102,,26.2442996941523,21.6957605985037,21.0827067669173,18.4462025316456,17.254691689008,16.3197278911565,14.5708737864078,14.349025974026,13.838961038961,13.2348643006263,14.7377777777778,18.4802300503235,18.764175257732,19.0474285714286,17.6230392156863,17.4629468177855,15.9646483640466,,,,,13.4077593032462,13.3499401197605,13.8359777457243,14.068635097493,15.8295127084345,15.3498523093448,15.3205248464545,15.6613605833813,14.1300762473065,14.0086354022318,12.3849047590613,13.4980649322726,12.2201408450704,12.5192110970171,,,,,,,,,,
United Kingdom,GBR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,23.0184853204808,21.0715830724992,23.7460735062314,24.2656075553197,23.8006952491309,23.3257744536389,22.1542220674458,21.9037787093631,23.876065932529,24.639426203616,25.8661393285258,24.6485304999056,24.7776311010935,25.1335734201353,24.5006836277848,23.1587950829559,22.990749915473,22.7622715847149,24.1512945995683,24.847137041141,24.2803159914902,22.9810917661155,23.7970949924584,23.1479867730469,22.9737228945862,23.6099939595572,24.9177306831644,25.3969755246592,25.9945381752943,25.64382699632,24.8945712788558,24.4743374663961,25.0669294868752,25.4063961563486,25.6651872699719,25.8759100332597,26.3157861887622,24.0083878145831,25.167235102012,25.7274940192641,24.9984898716856,25.0275561855532,24.7140100668456,24.9162351349781,25.2889754608419,25.4175285210626,25.326551109134,24.9143682469426,24.5433751270756,25.9910653856023,26.5536048949437,26.8736892132882,26.8890215407942,
Russian Federation,RUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2428726496447,13.7255344540838,15.778699595813,13.6349660680486,13.3140302043711,13.2340253899051,16.6229096832565,16.5682157586489,16.5513130624161,15.8180678239761,12.9563524123295,13.048348846076,13.9542036796753,13.7546730412872,12.933492451261,13.2553613046452,10.6420948088217,9.18312209969854,10.2884056740183,11.4687676015317,10.938399737976,10.7991196203537,11.6966312097742,10.843690994035,12.2216011826161,10.8718510370824,
United States,USA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,11.819937300154,11.4952124913005,11.8376203613283,11.1858004966455,10.7488368815829,11.6186463229876,11.5423590501612,12.0038076635128,12.1383526516402,12.5505099560623,11.9786266418126,10.3482682349497,10.1597156537786,10.3842401634117,10.1630458873215,10.9488457256785,10.5959432728889,10.7824403801772,10.4652847558268,10.3203424286825,9.98416183728209,10.3049343163775,10.6235066354376,10.980989035111,11.373914577285,11.8281999339672,12.3298307799882,12.2599824818828,12.9707952978416,11.8577047719749,9.86801667620084,9.3906925792894,9.53747079117008,10.6817329318669,11.3104788990808,11.2899126640813,10.2761880916694,7.90351709244059,8.56322203026373,9.53892861749163,9.76391736911044,10.4602254541478,10.8997481732594,11.1828279598944,10.8545149876524,11.5038867327939,9.92953894064227,9.88478959731721,10.1439864112196,11.3902635734455,12.6110285111113,10.6177678118026,10.7694743667429,
South Africa,ZAF,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,15.0270614453996,15.6695403543733,15.5068804892792,16.2874251497006,16.2116088645446,17.1174142480211,17.3411177466797,17.6488319517709,17.796573660554,17.0628463768825,18.1279214374544,17.9500097965124,19.1003697876317,20.813175645104,20.1171711868654,19.9058763673366,20.8386212498096,23.1888353711251,21.1874515142874,20.9961429260192,18.8799893109627,19.8688359609019,19.6043743222704,20.2955260214681,20.9846364817904,21.2498395625278,21.9639431431796,21.7599312426722,20.9760632464162,21.7005914264295,20.8248927712355,20.4927670870354,21.6985960707513,22.9721111805983,24.3780853808343,24.8072372824336,24.322809870073,21.8948743006162,22.5206038776132,22.8746700116825,23.3457659894736,23.831391363238,24.4319342176034,25.0486927031144,24.8283559884696,24.76928728931,24.8948940727422,24.8673453267976,23.2649440409195,25.9501542020771,26.0196744256587,25.3996646845665,25.8775949092475,
"Korea, Rep.",KOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,11.0233667585281,10.3330120997966,11.3902305432455,13.0077504902419,14.2384826798008,13.9100448506389,14.3191276322789,14.4996145979376,14.4099704626528,14.3857304938745,14.4088914446886,14.4943795982653,13.5827991014456,13.1783289209876,12.8933419705044,13.076947647491,12.9913247012814,12.4668733348798,13.0195256602645,12.1605073352299,12.3353305120072,12.0980396612537,12.2756928243003,12.5554223019631,12.7934310209143,12.4759590509936,12.1766058073565,12.340859181825,13.7531698189491,13.0735362376319,12.784617893145,13.208480693589,12.4931152283316,12.8083639518859,13.2016025810223,14.2312247249175,13.9077106392006,13.1076925895728,12.8831803193742,13.2807181068078,13.4735488568588,13.022218187832,12.6305683354976,12.5326128931493,13.2783116833452,13.7554597684846,14.6942816823529,14.3348126134581,14.0112224960532,15.6673866200663,17.1586747410902,14.5990997893708,13.2937188380388,
Poland,POL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7826807304818,22.2838435133567,21.572394641671,20.8348034382337,20.0841792848044,17.9929799484054,16.8889497903998,15.9791418620791,16.7881339290098,16.6652745114418,15.6185755633767,16.4279824784832,17.0920694072435,18.0573047594226,18.1987400991461,16.0096652913108,16.5370235494052,16.6696825635336,16.0052569222101,15.6742591136229,15.6271982270924,15.6135953190934,16.2090291324573,16.7355756807269,17.1848218488937,17.1407592886385,17.291144093996,18.9590677200004,17.1225309189416,17.9988487014512,,
