region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
North America,NAC,United States,USA,1985,national,CPS-LIS,national,1985,income,0,1963 - 2001,3,0.006,0.004050741455,0.003215036291,0.00918061853,61.062179212572,49.82468958612,0.268087070002,0.37641511806,0.342129315956,0.019338800446,0.03629469978,0.049623289484,0.06218919164,0.074886913385,0.089205307549,0.106066085683,0.128777908593,0.163533587059,0.270084216381,0.396969286364,1,237924000,34748.2668742364,22131.4411198534,FALSE,micro,survey,26.212,0.199,1.138829600249,
North America,NAC,United States,USA,1986,national,CPS-LIS,national,1986,income,0,1963 - 2001,3,0.006,0.004296595993,0.003455574662,0.009787866071,62.831201046759,51.34095914483,0.269714466541,0.375571302145,0.342603321487,0.018797817358,0.036111770511,0.049994409579,0.06243379685,0.075221772224,0.08943008654,0.106788648909,0.129407514495,0.163706088081,0.268108095452,0.404503953162,1,240133000,35620.759359254,22833.0602457805,FALSE,micro,survey,26.97,0.196,1.140767012172,
North America,NAC,United States,USA,1987,national,CPS-LIS,national,1987,income,0,1963 - 2001,3,0.006,0.003630134461,0.002823157125,0.007975816732,64.754228297757,53.308772399529,0.262547582226,0.371971021924,0.338209684969,0.019328657385,0.036600071396,0.05024502387,0.062908452208,0.075659128038,0.089943858552,0.107080359575,0.129443122095,0.163009811285,0.265781515597,0.419327244417,1,242289000,36523.4044857245,23396.5434666865,FALSE,micro,survey,27.954,0.196,1.034680927759,
North America,NAC,United States,USA,1988,national,CPS-LIS,national,1988,income,0,1963 - 2001,3,0.005,0.003109809073,0.002401200839,0.006824271956,65.814965656478,53.554727131354,0.265988916811,0.377059976561,0.342429917003,0.019527033652,0.036442974295,0.049520027527,0.061938381753,0.074711468359,0.089054684805,0.106050354564,0.128638070002,0.162532248867,0.271584756176,0.436426342905,1,244499000,37705.0600397471,24153.4799733332,FALSE,micro,survey,28.077,0.195,0.986952931258,
North America,NAC,United States,USA,1989,national,CPS-LIS,national,1989,income,0,1963 - 2001,3,0.005,0.003071959104,0.002355127638,0.006714634248,66.882570234481,53.786477606726,0.271910595071,0.382388623988,0.343727529349,0.019503724453,0.036101161849,0.049012493801,0.061361930595,0.07404537411,0.087964990711,0.104851991917,0.127342345365,0.162055079271,0.277760907927,0.457492663088,1,246819000,38722.252151711,24624.0456731451,FALSE,micro,survey,28.193,0.195,0.975904498877,
North America,NAC,United States,USA,1990,national,CPS-LIS,national,1990,income,0,1963 - 2001,3,0.005,0.003240454547,0.002446503402,0.00692720687,65.077948716127,52.322058001767,0.272017815454,0.382633520839,0.347472297512,0.019590845001,0.036021997971,0.048820831281,0.06091560022,0.073819157579,0.087985940546,0.105299785178,0.127855855623,0.162876393283,0.276813593319,0.482187915935,1,249623000,39009.3725082423,24837.8214627659,FALSE,micro,survey,27.461,0.196,0.997655503964,
North America,NAC,United States,USA,1991,national,CPS-LIS,national,1991,income,0,1963 - 2001,3,0.006,0.003574909126,0.002749212465,0.007738225026,64.384542895012,52.443702280915,0.270785704214,0.380457742647,0.341009623627,0.019581745907,0.036006764567,0.048858691242,0.061640124317,0.074576297437,0.08879753922,0.105182943897,0.127500828319,0.162557912538,0.275297152555,0.502608386486,1,252981000,38449.8815276871,24552.3728343235,FALSE,micro,survey,27.522,0.202,1.031399572354,
North America,NAC,United States,USA,1992,national,CPS-LIS,national,1992,income,0,1963 - 2001,3,0.006,0.003809882586,0.002922445837,0.008228308939,64.401686717168,52.122151712339,0.277038905486,0.383738126821,0.344746847855,0.018985687264,0.035659957092,0.048679631279,0.061257827353,0.074127003448,0.088292573386,0.105098172298,0.127556934687,0.162832385748,0.277509827446,0.517831485033,1,256514000,39256.0481325055,25105.3079208152,FALSE,micro,survey,27.361,0.201,1.058211863605,
North America,NAC,United States,USA,1993,national,CPS-LIS,national,1993,income,0,1963 - 2001,3,0.006,0.004212159465,0.003348058787,0.009485765418,65.732675213288,51.422922176101,0.306239918041,0.403654889169,0.356362205454,0.018229222711,0.034011917388,0.046573127247,0.058590754315,0.071397006556,0.08570457749,0.10259277706,0.125050789553,0.160664793011,0.29718503467,0.533116071142,1,259919000,39807.8795034206,25639.5479937981,FALSE,micro,survey,27.011,0.204,1.127209872127,
North America,NAC,United States,USA,1994,national,CPS-LIS,national,1994,income,0,1963 - 2001,3,0.007,0.004612452327,0.003650665623,0.010298560606,66.886616600831,52.372721247768,0.301099561441,0.399877944501,0.349606209951,0.018732866916,0.0351120863,0.047288253848,0.059187545192,0.071623963518,0.085611352169,0.101995546732,0.124375623707,0.159736282137,0.296336479482,0.547016803387,1,263126000,40907.0184352707,26308.3002249873,FALSE,micro,survey,27.486,0.199,1.127947885369,
North America,NAC,United States,USA,1995,national,CPS-LIS,national,1995,income,0,1963 - 2001,3,0.007,0.004577338067,0.003737080264,0.010585004461,67.901542689305,52.865110288045,0.298141532855,0.398559855054,0.348084368156,0.019315646238,0.035624537509,0.04753209104,0.059354105093,0.071455571295,0.085242352325,0.101789612583,0.12381374786,0.158658208754,0.297214127302,0.562362907756,1,266278000,41507.9135604158,26763.9247327981,FALSE,micro,survey,27.733,0.193,1.130309487328,
North America,NAC,United States,USA,1996,national,CPS-LIS,national,1996,income,0,1963 - 2001,3,0.007,0.004955154872,0.004084741099,0.011625493118,68.985834304238,53.343866095448,0.305469161846,0.40310902237,0.352056036986,0.019364110869,0.035108968747,0.046869176609,0.058569609051,0.070788546426000007,0.084649777739,0.101239086418,0.123879373786,0.158892705514,0.300638644842,0.57884691574,1,269394000,42575.6896936773,27372.2990638247,FALSE,micro,survey,27.972,0.196,1.166534353017,
North America,NAC,United States,USA,1997,national,CPS-LIS,national,1997,income,0,1963 - 2001,3,0.008,0.005434351473,0.004479825257,0.01264918725,70.994921803052,54.682047041084,0.311034951832,0.405306859104,0.349907107152,0.018796801482,0.03534382008,0.047002834615,0.058437251616,0.070699367899,0.084168686069,0.100692248917,0.122699580454,0.15814920857,0.304010200299,0.592378538428,1,272657000,43936.9050018073,28063.0929042717,FALSE,micro,survey,28.641,0.192,1.186032960562,
North America,NAC,United States,USA,1998,national,CPS-LIS,national,1998,income,0,1963 - 2001,3,0.009,0.006120102069,0.00502353084,0.0141286408,72.947858031241,57.09129280053,0.306363323651,0.399541550332,0.344559366491,0.018701278421,0.035525693347,0.047680412097,0.059420393392,0.071802697221,0.085285937978,0.101780103168,0.12358004522,0.158471556397,0.297751882758,0.601573921955,1,275854000,45374.6215189233,29211.0334488534,FALSE,micro,survey,29.846,0.194,1.212869469095,
North America,NAC,United States,USA,1999,national,CPS-LIS,national,1999,income,0,1963 - 2001,3,0.007,0.005354865863,0.00441528959,0.012469583482,74.666299532348,58.180632000709,0.303120921586,0.399862984217,0.347209781266,0.019146538472,0.035573417303,0.047416037077,0.059156797012,0.071452841507,0.085328615064,0.101854942809,0.123373775093,0.157633624874,0.29906341079,0.614736557877,1,279040000,47004.469017723,30431.4377006881,FALSE,micro,survey,30.39,0.192,1.138200260384,
North America,NAC,United States,USA,2000,national,CPS-LIS,national,2000,income,0,1963 - 2001,3,0.008,0.005589330849,0.004646656788,0.013184450889,75.524026173821,58.606482339599,0.307126360489,0.401414101002,0.341170374581,0.019135935499,0.035965381078,0.047769705919,0.05927404158,0.071270801373,0.084528688078,0.100629348929,0.122363321099,0.156197913649,0.302864862798,0.635495286762,1,282162411,48379.7551705781,31610.5112101555,FALSE,micro,survey,30.603,0.188,1.165264338264,
North America,NAC,United States,USA,2001,national,CPS-LIS,national,2001,income,0,1963 - 2001,3,0.009,0.006857313712,0.005741767252,0.016312194425,75.504332854009,58.292789791359,0.319172032011,0.405971146095,0.343729051223,0.018525630281,0.035444739159,0.047254821475,0.058827555686000003,0.070928756896,0.084173043766,0.100274736717,0.122099928909,0.155892491098,0.306578296013,0.653455487395,1,284968955,48361.0167607073,32074.2798246216,FALSE,micro,survey,30.446,0.19,1.300067230388,
North America,NAC,United States,USA,2002,national,CPS-ASEC-LIS,national,2002,income,1,2002 - 2024,3,0.009,0.006495992951,0.005342138464,0.015149867696,75.689968743507,59.029330671956,0.314541128868,0.403544521231,0.347187297042,0.018160995264,0.035104984614,0.04720373568,0.059063478899,0.071321975297,0.084981701021,0.101371493692,0.123480033068,0.158108898802,0.301202703663,0.663819472273,1,287625193,48729.1586442625,32586.1693798151,FALSE,micro,survey,30.815,0.195,1.247193101182,
North America,NAC,United States,USA,2003,national,CPS-ASEC-LIS,national,2003,income,1,2002 - 2024,3,0.01,0.007772731345,0.006511082674,0.01842372997,76.838842985545,59.275211901392,0.32531364915,0.40771839513,0.357296317468,0.017350775141,0.0347597926,0.046630434475,0.058212917204,0.070597233022,0.084447793554,0.101409057447,0.124149926406,0.159944665008,0.302497405144,0.678888805869,1,290107933,49662.7520549839,33329.5681714433,FALSE,micro,survey,30.938,0.194,1.375104629338,
North America,NAC,United States,USA,2004,national,CPS-ASEC-LIS,national,2004,income,1,2002 - 2024,3,0.011,0.008114206782,0.006857621376,0.019515393828,75.98953147323,58.652238867258,0.323254342072,0.405478000046,0.351674068711,0.0178104478,0.035367527318,0.047122701833,0.058634467551,0.070779316571,0.084673827366,0.101397400654,0.123279382351,0.157729590948,0.303205337607,0.69706432041,1,292805298,51098.5573007417,34267.4797298237,FALSE,micro,survey,30.626,0.19,1.430873590926,
North America,NAC,United States,USA,2005,national,CPS-ASEC-LIS,national,2005,income,1,2002 - 2024,3,0.01,0.007967104527,0.00671659411,0.019023124874,77.619759022119,59.090224105683,0.331556323915,0.412622715359,0.356909172793,0.017696757559,0.034776595754,0.046250687774,0.057716293609,0.069631276146,0.083287926226,0.100022534985,0.122487428529,0.158133014089,0.309997485328,0.720713916333,1,295516599,52393.4513113092,35155.4950217872,FALSE,micro,survey,30.845,0.192,1.395601173251,
North America,NAC,United States,USA,2006,national,CPS-ASEC-LIS,national,2006,income,1,2002 - 2024,3,0.011,0.008107063401,0.0068474297,0.019475136003,78.962590419383,59.768111432357,0.339099826334,0.416957896359,0.361673103888,0.017418480647,0.034315111587,0.045664765452,0.056875371758,0.069118962992,0.083219496341,0.099933474565,0.122184850487,0.157596694125,0.313672792046,0.743963766359,1,298379912,53335.5896950225,35826.9426193812,FALSE,micro,survey,31.184,0.194,1.418193337162,
North America,NAC,United States,USA,2007,national,CPS-ASEC-LIS,national,2007,income,1,2002 - 2024,3,0.01,0.007897100524,0.006684625169,0.019088340734,78.441208047347,60.120301453372,0.329713299261,0.410909331078,0.360198213622,0.017493443843,0.034342513173,0.04615546364,0.057733279595,0.0701186407,0.084089364658,0.100867351421,0.123556103202,0.159628372603,0.306015467165,0.765186583592,1,301231207,53889.3964951775,36350.5022306669,FALSE,micro,survey,31.36,0.197,1.407584416069,
North America,NAC,United States,USA,2008,national,CPS-ASEC-LIS,national,2008,income,1,2002 - 2024,3,0.011,0.008569650336,0.00721382068,0.020460730046,76.339384249041,58.528170315916,0.331494716881,0.410944532738,0.36300943352,0.017383109891,0.034363324758,0.046132036384,0.057488815375,0.069898867998,0.084235401295,0.101275973878,0.124189925033,0.160040675459,0.30499186993,0.794562903249,1,304093966,53442.7136899777,36062.3191549943,FALSE,micro,survey,30.564,0.197,1.463402062185,
North America,NAC,United States,USA,2009,national,CPS-ASEC-LIS,national,2009,income,1,2002 - 2024,3,0.01,0.007362740608,0.006150839442,0.017460188061,77.372551652952,59.095787943128,0.321906264558,0.408521362396,0.360076369116,0.018480522734,0.035462244046,0.046315323642,0.057328585215,0.069707464609,0.083770935193,0.100833159299,0.123465461405,0.159210098868,0.30542620499,0.791737852154,1,306771529,51611.3217087719,35280.8771116436,FALSE,micro,survey,30.848,0.19,1.328478738761,
North America,NAC,United States,USA,2010,national,CPS-ASEC-LIS,national,2010,income,1,2002 - 2024,3,0.011,0.008600748748,0.007223495019,0.020496618768,75.459631991038,58.357535961119,0.318824364149,0.402429929196,0.366120110982,0.017811732776,0.035456367412,0.046551292466,0.057950270445,0.070546981546,0.0851942741,0.102630755709,0.126065471391,0.16345476048,0.294338093676,0.804722686798,1,309378227,52555.7695134023,35650.3714593981,FALSE,micro,survey,30.479,0.192,1.46392544837,
North America,NAC,United States,USA,2011,national,CPS-ASEC-LIS,national,2011,income,1,2002 - 2024,3,0.011,0.00813125276,0.006835662227,0.019520410912,76.388900391881,58.032038597116,0.329925683958,0.411649512086,0.37363332972,0.017700776171,0.034642333725,0.045543118929,0.056473146691,0.069167567687,0.083673165057,0.101298975405,0.125137063663,0.162864286176,0.303499566497,0.830126535447,1,311839461,52956.6630340962,35970.8175130536,FALSE,micro,survey,30.316,0.195,1.440650076189,
North America,NAC,United States,USA,2012,national,CPS-ASEC-LIS,national,2012,income,1,2002 - 2024,3,0.011,0.008419480784,0.007051460649,0.020028525404,76.687229227709,58.336187311737,0.330244763808,0.411574389754,0.372126625405,0.017726343185,0.034439699792,0.045457152735,0.056766436897,0.069367550328,0.083780706979,0.101401225668,0.125140892747,0.161902255525,0.304017736144,0.847304619205,1,314339099,53738.1476714593,36172.7095648384,FALSE,micro,survey,30.468,0.197,1.445276854735,
North America,NAC,United States,USA,2013,national,CPS-ASEC-LIS,national,2013,income,1,2002 - 2024,3,0.011,0.0081361427,0.006845964759,0.019501920363,76.220247365792,57.957642423524,0.324102469293,0.408727202051,0.371937408585,0.018266188328,0.034859841662,0.045642916798,0.056983322753,0.069489647298,0.083871158948,0.10152436214,0.125064062538,0.162547624,0.301750875533,0.859716204358,1,316726282,54462.6252412407,36526.1745850317,FALSE,micro,survey,30.279,0.195,1.430910871211,
North America,NAC,United States,USA,2014,national,CPS-ASEC-LIS,national,2014,income,1,2002 - 2024,3,0.013,0.01005158808,0.008436149876,0.023883052257,76.705498460542,56.540593956373,0.341255479957,0.417386338783,0.385122489445,0.017456807213,0.034541668482,0.045182870038,0.055985638404,0.067466619209,0.081397489954,0.099125709807,0.124840562492,0.165906053394,0.308096581007,0.873662737623,1,319257560,55394.4510435329,37262.1767954375,FALSE,micro,survey,29.57,0.187,1.591112548186,
North America,NAC,United States,USA,2015,national,CPS-ASEC-LIS,national,2015,income,1,2002 - 2024,3,0.012,0.009151953717,0.007628144415,0.021603370447,79.629007803408,59.462457793523,0.335431247325,0.414574394947,0.37784907205,0.017813487738,0.034855191323,0.045436991375,0.056250303153,0.068120124199,0.081950142413,0.099423073534,0.125151289637,0.164572319391,0.306427077239,0.874699154529,1,321815121,56572.9188996063,38212.7414081329,FALSE,micro,survey,31.031,0.188,1.477398071203,
North America,NAC,United States,USA,2016,national,CPS-ASEC-LIS,national,2016,income,1,2002 - 2024,3,0.012,0.008949755115,0.007522100464,0.021253541818,83.322637574062,62.98329951824,0.334508380341,0.413314519093,0.373854493648,0.017667057455,0.034470687116,0.045387724147,0.056638182337,0.068840761839,0.082937822991,0.100549875601,0.124807137809,0.163082223351,0.305618527355,0.885734191879,1,324353340,57151.4708448372,38844.3122984336,FALSE,micro,survey,32.792,0.194,1.437822726521,
North America,NAC,United States,USA,2017,national,CPS-ASEC-LIS,national,2017,income,1,2002 - 2024,3,0.013,0.009906358967,0.00837550187,0.023783893014,84.380604194292,63.919093862841,0.340232683333,0.413873855326,0.378871442059,0.017325463673,0.034077409202,0.044958837965,0.056261971743,0.069004610411,0.083512871632,0.101558491512,0.125624688922,0.16370863051,0.30396702443,0.904601326375,1,326608609,58151.7021391854,39593.7819661085,FALSE,micro,survey,33.26,0.198,1.542216384958,
North America,NAC,United States,USA,2018,national,CPS-ASEC-LIS,national,2018,income,1,2002 - 2024,3,0.011,0.008496107429,0.007125529383,0.020230886292,88.271134735829,66.046187404595,0.340727858928,0.417842331667,0.378194518321,0.017481039581,0.033878725657,0.044822704464,0.056079116548,0.068381664368,0.082742671691,0.100344602567,0.124072850649,0.16179076902200001,0.310405855453,0.926696941591,1,328529577,59526.665698712,40441.1989700398,FALSE,micro,survey,34.323,0.197,1.378921132043,
North America,NAC,United States,USA,2019,national,CPS-ASEC-LIS,national,2019,income,1,2002 - 2024,3,0.01,0.00774048266,0.006474113269,0.018304495428,94.127003279709,70.515824862333,0.339834819508,0.419029949864,0.381045899036,0.017604547152,0.033423959911,0.044542982393,0.055715123321,0.068143608683,0.082575433877,0.100423000586,0.12443800114,0.162652226006,0.31048111693,0.943490628319,1,330226227,60750.9898621637,41038.7954891299,FALSE,micro,survey,36.558,0.198,1.263737601156,
